region,date,confirm
Free State,2021-12-31,584
Gauteng,2021-12-31,2121
Kwazulu-Natal,2021-12-31,2936
Limpopo,2021-12-31,424
Mpumalanga,2021-12-31,428
North-West,2021-12-31,336
Northern Cape,2021-12-31,365
Western Cape,2021-12-31,3121
Eastern Cape,2022-01-01,1170
Free State,2022-01-01,489
Gauteng,2022-01-01,1651
Kwazulu-Natal,2022-01-01,2573
Limpopo,2022-01-01,340
Mpumalanga,2022-01-01,460
North-West,2022-01-01,285
Northern Cape,2022-01-01,306
Western Cape,2022-01-01,2522
Eastern Cape,2022-01-02,478
Free State,2022-01-02,215
Gauteng,2022-01-02,789
Kwazulu-Natal,2022-01-02,909
Limpopo,2022-01-02,114
Mpumalanga,2022-01-02,223
North-West,2022-01-02,152
Northern Cape,2022-01-02,160
Western Cape,2022-01-02,1183
Eastern Cape,2022-01-03,290
Free State,2022-01-03,151
Gauteng,2022-01-03,937
Kwazulu-Natal,2022-01-03,780
Limpopo,2022-01-03,81
Mpumalanga,2022-01-03,94
North-West,2022-01-03,81
Northern Cape,2022-01-03,78
Western Cape,2022-01-03,740
Eastern Cape,2022-01-04,1061
Free State,2022-01-04,383
Gauteng,2022-01-04,1552
Kwazulu-Natal,2022-01-04,2281
Limpopo,2022-01-04,326
Mpumalanga,2022-01-04,269
North-West,2022-01-04,279
Northern Cape,2022-01-04,159
Western Cape,2022-01-04,1768
Eastern Cape,2022-01-05,1228
Free State,2022-01-05,513
Gauteng,2022-01-05,2168
Kwazulu-Natal,2022-01-05,2868
Limpopo,2022-01-05,382
Mpumalanga,2022-01-05,373
North-West,2022-01-05,377
Northern Cape,2022-01-05,355
Western Cape,2022-01-05,2840
Eastern Cape,2022-01-06,1079
Free State,2022-01-06,408
Gauteng,2022-01-06,2126
Kwazulu-Natal,2022-01-06,2039
Limpopo,2022-01-06,299
Mpumalanga,2022-01-06,425
North-West,2022-01-06,414
Northern Cape,2022-01-06,422
Western Cape,2022-01-06,2647
Eastern Cape,2022-01-07,806
Free State,2022-01-07,478
Gauteng,2022-01-07,1815
Kwazulu-Natal,2022-01-07,2303
Limpopo,2022-01-07,362
Mpumalanga,2022-01-07,338
North-West,2022-01-07,371
Northern Cape,2022-01-07,348
Western Cape,2022-01-07,2439
Eastern Cape,2022-01-08,832
Free State,2022-01-08,330
Gauteng,2022-01-08,1537
Kwazulu-Natal,2022-01-08,1906
Limpopo,2022-01-08,228
Mpumalanga,2022-01-08,300
North-West,2022-01-08,291
Northern Cape,2022-01-08,340
Western Cape,2022-01-08,1995
Eastern Cape,2022-01-09,373
Free State,2022-01-09,231
Gauteng,2022-01-09,966
Kwazulu-Natal,2022-01-09,1037
Limpopo,2022-01-09,142
Mpumalanga,2022-01-09,159
North-West,2022-01-09,173
Northern Cape,2022-01-09,251
Western Cape,2022-01-09,1150
Eastern Cape,2022-01-10,105
Free State,2022-01-10,119
Gauteng,2022-01-10,834
Kwazulu-Natal,2022-01-10,501
Limpopo,2022-01-10,60
Mpumalanga,2022-01-10,101
North-West,2022-01-10,53
Northern Cape,2022-01-10,75
Western Cape,2022-01-10,561
Eastern Cape,2022-01-11,583
Free State,2022-01-11,335
Gauteng,2022-01-11,1297
Kwazulu-Natal,2022-01-11,1432
Limpopo,2022-01-11,216
Mpumalanga,2022-01-11,234
North-West,2022-01-11,240
Northern Cape,2022-01-11,171
Western Cape,2022-01-11,1158
Eastern Cape,2022-01-12,761
Free State,2022-01-12,304
Gauteng,2022-01-12,1454
Kwazulu-Natal,2022-01-12,1220
Limpopo,2022-01-12,351
Mpumalanga,2022-01-12,255
North-West,2022-01-12,257
Northern Cape,2022-01-12,236
Western Cape,2022-01-12,1921
Eastern Cape,2022-01-13,568
Free State,2022-01-13,218
Gauteng,2022-01-13,1208
Kwazulu-Natal,2022-01-13,1109
Limpopo,2022-01-13,525
Mpumalanga,2022-01-13,280
North-West,2022-01-13,294
Northern Cape,2022-01-13,214
Western Cape,2022-01-13,1495
Eastern Cape,2022-01-14,469
Free State,2022-01-14,209
Gauteng,2022-01-14,1075
Kwazulu-Natal,2022-01-14,966
Limpopo,2022-01-14,452
Mpumalanga,2022-01-14,226
North-West,2022-01-14,209
Northern Cape,2022-01-14,241
Western Cape,2022-01-14,1395
Eastern Cape,2022-01-15,480
Free State,2022-01-15,187
Gauteng,2022-01-15,977
Kwazulu-Natal,2022-01-15,944
Limpopo,2022-01-15,293
Mpumalanga,2022-01-15,170
North-West,2022-01-15,201
Northern Cape,2022-01-15,156
Western Cape,2022-01-15,1185
