region,date,confirm
Lazio,2020-11-26,2260
Liguria,2020-11-26,570
Lombardia,2020-11-26,5697
Marche,2020-11-26,519
Molise,2020-11-26,108
Piemonte,2020-11-26,2751
Puglia,2020-11-26,1436
Sardegna,2020-11-26,405
Sicilia,2020-11-26,1768
Toscana,2020-11-26,1351
Trentino-Alto Adige,2020-11-26,589
Trentino-Alto Adige,2020-11-26,0
Umbria,2020-11-26,343
Valle d'Aosta,2020-11-26,44
Veneto,2020-11-26,3980
Abruzzo,2020-11-27,510
Basilicata,2020-11-27,209
Calabria,2020-11-27,468
Campania,2020-11-27,2924
Emilia-Romagna,2020-11-27,2164
Friuli Venezia Giulia,2020-11-27,864
Lazio,2020-11-27,2276
Liguria,2020-11-27,606
Lombardia,2020-11-27,5389
Marche,2020-11-27,490
Molise,2020-11-27,79
Piemonte,2020-11-27,3149
Puglia,2020-11-27,1737
Sardegna,2020-11-27,375
Sicilia,2020-11-27,1566
Toscana,2020-11-27,1117
Trentino-Alto Adige,2020-11-27,639
Trentino-Alto Adige,2020-11-27,0
Umbria,2020-11-27,261
Valle d'Aosta,2020-11-27,101
Veneto,2020-11-27,3418
Abruzzo,2020-11-28,531
Basilicata,2020-11-28,215
Calabria,2020-11-28,426
Campania,2020-11-28,2729
Emilia-Romagna,2020-11-28,2165
Friuli Venezia Giulia,2020-11-28,1432
Lazio,2020-11-28,2070
Liguria,2020-11-28,454
Lombardia,2020-11-28,4615
Marche,2020-11-28,473
Molise,2020-11-28,148
Piemonte,2020-11-28,2157
Puglia,2020-11-28,1573
Sardegna,2020-11-28,311
Sicilia,2020-11-28,1189
Toscana,2020-11-28,1196
Trentino-Alto Adige,2020-11-28,713
Trentino-Alto Adige,2020-11-28,0
Umbria,2020-11-28,348
Valle d'Aosta,2020-11-28,72
Veneto,2020-11-28,3498
Abruzzo,2020-11-29,413
Basilicata,2020-11-29,172
Calabria,2020-11-29,294
Campania,2020-11-29,2022
Emilia-Romagna,2020-11-29,1848
Friuli Venezia Giulia,2020-11-29,680
Lazio,2020-11-29,1993
Liguria,2020-11-29,437
Lombardia,2020-11-29,3203
Marche,2020-11-29,518
Molise,2020-11-29,114
Piemonte,2020-11-29,2021
Puglia,2020-11-29,907
Sardegna,2020-11-29,416
Sicilia,2020-11-29,1024
Toscana,2020-11-29,908
Trentino-Alto Adige,2020-11-29,702
Trentino-Alto Adige,2020-11-29,0
Umbria,2020-11-29,310
Valle d'Aosta,2020-11-29,47
Veneto,2020-11-29,2617
Abruzzo,2020-11-30,555
Basilicata,2020-11-30,92
Calabria,2020-11-30,270
Campania,2020-11-30,1626
Emilia-Romagna,2020-11-30,2041
Friuli Venezia Giulia,2020-11-30,575
Lazio,2020-11-30,1589
Liguria,2020-11-30,236
Lombardia,2020-11-30,1929
Marche,2020-11-30,252
Molise,2020-11-30,87
Piemonte,2020-11-30,1185
Puglia,2020-11-30,1102
Sardegna,2020-11-30,329
Sicilia,2020-11-30,1138
Toscana,2020-11-30,893
Trentino-Alto Adige,2020-11-30,359
Trentino-Alto Adige,2020-11-30,0
Umbria,2020-11-30,68
Valle d'Aosta,2020-11-30,47
Veneto,2020-11-30,2003
Abruzzo,2020-12-01,396
Basilicata,2020-12-01,156
Calabria,2020-12-01,318
Campania,2020-12-01,1113
Emilia-Romagna,2020-12-01,1468
Friuli Venezia Giulia,2020-12-01,736
Lazio,2020-12-01,1669
Liguria,2020-12-01,339
Lombardia,2020-12-01,4048
Marche,2020-12-01,337
Molise,2020-12-01,60
Piemonte,2020-12-01,1617
Puglia,2020-12-01,1659
Sardegna,2020-12-01,420
Sicilia,2020-12-01,1399
Toscana,2020-12-01,658
Trentino-Alto Adige,2020-12-01,250
Trentino-Alto Adige,2020-12-01,0
Umbria,2020-12-01,144
Valle d'Aosta,2020-12-01,25
Veneto,2020-12-01,2535
Abruzzo,2020-12-02,381
Basilicata,2020-12-02,157
Calabria,2020-12-02,230
Campania,2020-12-02,1842
Emilia-Romagna,2020-12-02,1569
Friuli Venezia Giulia,2020-12-02,812
Lazio,2020-12-02,1791
Liguria,2020-12-02,349
Lombardia,2020-12-02,3425
Marche,2020-12-02,421
Molise,2020-12-02,95
Piemonte,2020-12-02,1568
Puglia,2020-12-02,1668
Sardegna,2020-12-02,445
Sicilia,2020-12-02,1483
Toscana,2020-12-02,776
Trentino-Alto Adige,2020-12-02,595
Trentino-Alto Adige,2020-12-02,0
Umbria,2020-12-02,278
Valle d'Aosta,2020-12-02,42
Veneto,2020-12-02,2782
Abruzzo,2020-12-03,395
Basilicata,2020-12-03,131
Calabria,2020-12-03,280
Campania,2020-12-03,2295
Emilia-Romagna,2020-12-03,1760
Friuli Venezia Giulia,2020-12-03,772
Lazio,2020-12-03,1769
Liguria,2020-12-03,422
Lombardia,2020-12-03,3751
Marche,2020-12-03,476
Molise,2020-12-03,53
Piemonte,2020-12-03,2230
Puglia,2020-12-03,1602
Sardegna,2020-12-03,538
Sicilia,2020-12-03,1294
Toscana,2020-12-03,929
Trentino-Alto Adige,2020-12-03,613
Trentino-Alto Adige,2020-12-03,0
Umbria,2020-12-03,286
Valle d'Aosta,2020-12-03,42
Veneto,2020-12-03,3581
Abruzzo,2020-12-04,408
Basilicata,2020-12-04,142
Calabria,2020-12-04,349
Campania,2020-12-04,1651
Emilia-Romagna,2020-12-04,2139
Friuli Venezia Giulia,2020-12-04,1040
Lazio,2020-12-04,1831
Liguria,2020-12-04,367
Lombardia,2020-12-04,4533
Marche,2020-12-04,492
Molise,2020-12-04,177
Piemonte,2020-12-04,2132
Puglia,2020-12-04,1419
Sardegna,2020-12-04,551
Sicilia,2020-12-04,1365
Toscana,2020-12-04,1071
Trentino-Alto Adige,2020-12-04,540
Trentino-Alto Adige,2020-12-04,0
Umbria,2020-12-04,168
Valle d'Aosta,2020-12-04,27
Veneto,2020-12-04,3708
Abruzzo,2020-12-05,376
Basilicata,2020-12-05,131
Calabria,2020-12-05,306
Campania,2020-12-05,1521
Emilia-Romagna,2020-12-05,1964
Friuli Venezia Giulia,2020-12-05,755
Lazio,2020-12-05,1783
Liguria,2020-12-05,314
Lombardia,2020-12-05,3148
Marche,2020-12-05,418
Molise,2020-12-05,152
Piemonte,2020-12-05,1456
Puglia,2020-12-05,1884
Sardegna,2020-12-05,464
Sicilia,2020-12-05,1240
Toscana,2020-12-05,769
Trentino-Alto Adige,2020-12-05,492
Trentino-Alto Adige,2020-12-05,0
Umbria,2020-12-05,226
Valle d'Aosta,2020-12-05,46
Veneto,2020-12-05,3607
Abruzzo,2020-12-06,294
Basilicata,2020-12-06,81
Calabria,2020-12-06,340
Campania,2020-12-06,1552
Emilia-Romagna,2020-12-06,1788
Friuli Venezia Giulia,2020-12-06,702
