region,date,confirm
Rio Grande do Norte,2021-08-28,89
Rio Grande do Sul,2021-08-28,1230
Rondônia,2021-08-28,160
Roraima,2021-08-28,73
Santa Catarina,2021-08-28,1398
São Paulo,2021-08-28,6403
Sergipe,2021-08-28,16
Tocantins,2021-08-28,133
Acre,2021-08-29,1
Alagoas,2021-08-29,167
Amapá,2021-08-29,10
Amazonas,2021-08-29,63
Bahia,2021-08-29,387
Ceará,2021-08-29,0
Distrito Federal,2021-08-29,680
Espirito Santo,2021-08-29,506
Goiás,2021-08-29,684
Maranhão,2021-08-29,41
Mato Grosso,2021-08-29,53
Mato Grosso do Sul,2021-08-29,64
Minas Gerais,2021-08-29,1992
Pará,2021-08-29,5
Paraíba,2021-08-29,278
Paraná,2021-08-29,1240
Pernambuco,2021-08-29,231
Piauí,2021-08-29,72
Rio de Janeiro,2021-08-29,622
Rio Grande do Norte,2021-08-29,1
Rio Grande do Sul,2021-08-29,403
Rondônia,2021-08-29,23
Roraima,2021-08-29,14
Santa Catarina,2021-08-29,521
São Paulo,2021-08-29,3042
Sergipe,2021-08-29,27
Tocantins,2021-08-29,136
Acre,2021-08-30,1
Alagoas,2021-08-30,44
Amapá,2021-08-30,10
Amazonas,2021-08-30,109
Bahia,2021-08-30,341
Ceará,2021-08-30,169
Distrito Federal,2021-08-30,996
Espirito Santo,2021-08-30,750
Goiás,2021-08-30,1908
Maranhão,2021-08-30,151
Mato Grosso,2021-08-30,1020
Mato Grosso do Sul,2021-08-30,272
Minas Gerais,2021-08-30,597
Pará,2021-08-30,495
Paraíba,2021-08-30,158
Paraná,2021-08-30,1091
Pernambuco,2021-08-30,351
Piauí,2021-08-30,194
Rio de Janeiro,2021-08-30,333
Rio Grande do Norte,2021-08-30,91
Rio Grande do Sul,2021-08-30,652
Rondônia,2021-08-30,177
Roraima,2021-08-30,67
Santa Catarina,2021-08-30,734
São Paulo,2021-08-30,1808
Sergipe,2021-08-30,32
Tocantins,2021-08-30,250
Acre,2021-08-31,19
Alagoas,2021-08-31,72
Amapá,2021-08-31,7
Amazonas,2021-08-31,151
