region,date,confirm
Cordoba,2021-07-11,380
Cundinamarca,2021-07-11,636
Guainia,2021-07-11,32
Guaviare,2021-07-11,135
Huila,2021-07-11,336
La Guajira,2021-07-11,32
Magdalena,2021-07-11,207
Meta,2021-07-11,214
Narino,2021-07-11,430
Norte De Santander,2021-07-11,486
Putumayo,2021-07-11,40
Quindio,2021-07-11,131
Risaralda,2021-07-11,310
"San Andres, Providencia Y Santa Catalina",2021-07-11,1
Santander,2021-07-11,1030
Sucre,2021-07-11,196
Tolima,2021-07-11,217
Valle Del Cauca,2021-07-11,3015
Vaupes,2021-07-11,1
Vichada,2021-07-11,124
Amazonas,2021-07-12,3
Antioquia,2021-07-12,2528
Arauca,2021-07-12,21
Atlantico,2021-07-12,579
Bogota,2021-07-12,3781
Bolivar,2021-07-12,1077
Boyaca,2021-07-12,732
Caldas,2021-07-12,317
Caqueta,2021-07-12,31
Casanare,2021-07-12,126
Cauca,2021-07-12,334
Cesar,2021-07-12,255
Choco,2021-07-12,29
Cordoba,2021-07-12,452
Cundinamarca,2021-07-12,1035
Guainia,2021-07-12,2
Guaviare,2021-07-12,6
Huila,2021-07-12,674
La Guajira,2021-07-12,170
Magdalena,2021-07-12,477
Meta,2021-07-12,638
Narino,2021-07-12,318
Norte De Santander,2021-07-12,514
Putumayo,2021-07-12,125
Quindio,2021-07-12,225
Risaralda,2021-07-12,593
"San Andres, Providencia Y Santa Catalina",2021-07-12,6
Santander,2021-07-12,762
Sucre,2021-07-12,323
Tolima,2021-07-12,839
Valle Del Cauca,2021-07-12,1650
Vaupes,2021-07-12,0
Vichada,2021-07-12,28
Amazonas,2021-07-13,15
Antioquia,2021-07-13,2681
Arauca,2021-07-13,35
Atlantico,2021-07-13,574
Bogota,2021-07-13,4921
Bolivar,2021-07-13,612
Boyaca,2021-07-13,409
Caldas,2021-07-13,202
Caqueta,2021-07-13,48
Casanare,2021-07-13,107
Cauca,2021-07-13,460
Cesar,2021-07-13,201
Choco,2021-07-13,59
Cordoba,2021-07-13,802
Cundinamarca,2021-07-13,880
Guainia,2021-07-13,9
Guaviare,2021-07-13,22
Huila,2021-07-13,383
La Guajira,2021-07-13,89
Magdalena,2021-07-13,319
Meta,2021-07-13,260
Narino,2021-07-13,209
Norte De Santander,2021-07-13,295
Putumayo,2021-07-13,44
Quindio,2021-07-13,147
Risaralda,2021-07-13,202
"San Andres, Providencia Y Santa Catalina",2021-07-13,7
Santander,2021-07-13,791
Sucre,2021-07-13,276
Tolima,2021-07-13,419
Valle Del Cauca,2021-07-13,2012
Vaupes,2021-07-13,1
Vichada,2021-07-13,41
Amazonas,2021-07-14,14
Antioquia,2021-07-14,2407
Arauca,2021-07-14,84
Atlantico,2021-07-14,547
Bogota,2021-07-14,4314
Bolivar,2021-07-14,572
Boyaca,2021-07-14,365
Caldas,2021-07-14,290
