region,date,confirm
Americas,2021-05-04,125022
,2021-05-04,252
Global,2021-05-04,674883
Asia,2021-05-05,493907
Europe,2021-05-05,100462
Africa,2021-05-05,8588
Oceania,2021-05-05,171
Americas,2021-05-05,116675
,2021-05-05,53
Global,2021-05-05,719856
Asia,2021-05-06,518985
Europe,2021-05-06,121961
Africa,2021-05-06,13824
Oceania,2021-05-06,259
Americas,2021-05-06,197113
,2021-05-06,120
Global,2021-05-06,852262
Asia,2021-05-07,520536
Europe,2021-05-07,107479
Africa,2021-05-07,9845
Oceania,2021-05-07,285
Americas,2021-05-07,197924
,2021-05-07,144
Global,2021-05-07,836213
Asia,2021-05-08,505213
Europe,2021-05-08,98366
Africa,2021-05-08,9199
Oceania,2021-05-08,245
Americas,2021-05-08,204766
,2021-05-08,98
Global,2021-05-08,817887
Asia,2021-05-09,497317
Europe,2021-05-09,105257
Africa,2021-05-09,8038
Oceania,2021-05-09,162
Americas,2021-05-09,206224
,2021-05-09,341
Global,2021-05-09,817339
Asia,2021-05-10,456433
Europe,2021-05-10,73856
Africa,2021-05-10,7578
Oceania,2021-05-10,290
Americas,2021-05-10,172093
,2021-05-10,177
Global,2021-05-10,710427
Asia,2021-05-11,423730
Europe,2021-05-11,73160
Africa,2021-05-11,6158
Oceania,2021-05-11,523
Americas,2021-05-11,128853
,2021-05-11,147
Global,2021-05-11,632571
Asia,2021-05-12,442062
Europe,2021-05-12,79677
Africa,2021-05-12,10403
Oceania,2021-05-12,267
Americas,2021-05-12,106376
,2021-05-12,93
Global,2021-05-12,638878
Asia,2021-05-13,454586
Europe,2021-05-13,104373
Africa,2021-05-13,8641
Oceania,2021-05-13,214
Americas,2021-05-13,184706
,2021-05-13,215
Global,2021-05-13,752735
Asia,2021-05-14,430660
Europe,2021-05-14,86372
Africa,2021-05-14,10863
Oceania,2021-05-14,298
Americas,2021-05-14,195261
,2021-05-14,218
Global,2021-05-14,723672
Asia,2021-05-15,402516
Europe,2021-05-15,72190
Africa,2021-05-15,8070
Oceania,2021-05-15,253
Americas,2021-05-15,203277
,2021-05-15,7
Global,2021-05-15,686313
Asia,2021-05-16,379851
Europe,2021-05-16,76472
Africa,2021-05-16,6856
Oceania,2021-05-16,25
Americas,2021-05-16,212172
,2021-05-16,380
Global,2021-05-16,675756
Asia,2021-05-17,358848
Europe,2021-05-17,61311
Africa,2021-05-17,6733
Oceania,2021-05-17,296
Americas,2021-05-17,175766
,2021-05-17,105
Global,2021-05-17,603059
Asia,2021-05-18,345318
Europe,2021-05-18,57659
Africa,2021-05-18,7419
Oceania,2021-05-18,154
Americas,2021-05-18,119857
,2021-05-18,181
Global,2021-05-18,530588
Asia,2021-05-19,351036
Europe,2021-05-19,76702
Africa,2021-05-19,9074
Oceania,2021-05-19,337
Americas,2021-05-19,124806
,2021-05-19,249
Global,2021-05-19,562204
Asia,2021-05-20,363223
Europe,2021-05-20,82221
Africa,2021-05-20,9674
Oceania,2021-05-20,303
Americas,2021-05-20,189463
,2021-05-20,197
Global,2021-05-20,645081
Asia,2021-05-21,350165
Europe,2021-05-21,67031
Africa,2021-05-21,11340
Oceania,2021-05-21,155
Americas,2021-05-21,206764
,2021-05-21,296
Global,2021-05-21,635751
Asia,2021-05-22,344429
Europe,2021-05-22,71585
Africa,2021-05-22,9314
Oceania,2021-05-22,114
Americas,2021-05-22,207169
,2021-05-22,314
Global,2021-05-22,632925
Asia,2021-05-23,321741
Europe,2021-05-23,60244
Africa,2021-05-23,9420
Oceania,2021-05-23,71
Americas,2021-05-23,198154
,2021-05-23,279
Global,2021-05-23,589909
Asia,2021-05-24,294980
Europe,2021-05-24,44206
Africa,2021-05-24,8472
Oceania,2021-05-24,72
Americas,2021-05-24,185188
,2021-05-24,234
Global,2021-05-24,533152
Asia,2021-05-25,273999
Europe,2021-05-25,36927
Africa,2021-05-25,8157
Oceania,2021-05-25,168
Americas,2021-05-25,126126
,2021-05-25,264
Global,2021-05-25,445641
Asia,2021-05-26,289771
Europe,2021-05-26,42769
Africa,2021-05-26,11234
Oceania,2021-05-26,91
Americas,2021-05-26,124613
,2021-05-26,225
Global,2021-05-26,468703
Asia,2021-05-27,289846
Europe,2021-05-27,57897
Africa,2021-05-27,10684
Oceania,2021-05-27,50
Americas,2021-05-27,180735
,2021-05-27,172
Global,2021-05-27,539384
