country,date,type,median,lower_90,upper_90,lower_50,upper_50
Australia,2020-06-15,estimate,0,0,0,0,0
Australia,2020-06-16,estimate,0,0,0,0,0
Australia,2020-06-17,estimate,0,0,0,0,0
Australia,2020-06-18,estimate,0,0,0,0,0
Australia,2020-06-19,estimate,0,0,0,0,0
Australia,2020-06-20,estimate,0,0,0,0,0
Australia,2020-06-21,estimate,0,0,0,0,0
Australia,2020-06-22,estimate,0,0,0,0,0
Australia,2020-06-23,estimate,0,0,0,0,0
Australia,2020-06-24,estimate,0,0,1,0,0
Australia,2020-06-25,estimate,0,0,1,0,0
Australia,2020-06-26,estimate,0,0,1,0,0
Australia,2020-06-27,estimate,0,0,1,0,0
Australia,2020-06-28,estimate,0,0,1,0,1
Australia,2020-06-29,estimate,1,0,1,0,1
Australia,2020-06-30,estimate,1,0,1,0,1
Australia,2020-07-01,estimate,1,0,1,1,1
Australia,2020-07-02,estimate,1,0,1,1,1
Australia,2020-07-03,estimate,1,1,2,1,1
Australia,2020-07-04,estimate,1,1,2,1,1
Australia,2020-07-05,estimate,1,1,2,1,2
Australia,2020-07-06,estimate,2,1,2,1,2
Australia,2020-07-07,estimate,2,1,3,2,2
Australia,2020-07-08,estimate,2,1,3,2,2
Australia,2020-07-09,estimate,2,1,3,2,3
Australia,2020-07-10,estimate,3,2,4,2,3
Australia,2020-07-11,estimate,3,2,5,3,4
Australia,2020-07-12,estimate,4,3,5,3,4
Australia,2020-07-13,estimate,4,3,6,4,5
Australia,2020-07-14,estimate,5,3,7,4,6
Australia,2020-07-15,estimate,6,4,8,5,6
Australia,2020-07-16,estimate,7,4,9,5,7
Australia,2020-07-17,estimate,7,5,10,6,8
Australia,2020-07-18,estimate,8,5,11,7,9
Australia,2020-07-19,estimate,9,6,12,7,10
Australia,2020-07-20,estimate,10,6,13,8,10
Australia,2020-07-21,estimate,10,7,14,9,12
Australia,2020-07-22,estimate,11,8,15,9,12
Australia,2020-07-23,estimate,12,8,16,10,13
Australia,2020-07-24,estimate,13,9,17,11,14
Australia,2020-07-25,estimate,13,10,18,12,15
Australia,2020-07-26,estimate,14,10,18,12,15
Australia,2020-07-27,estimate,15,11,19,13,16
Australia,2020-07-28,estimate,15,11,19,13,16
Australia,2020-07-29,estimate,16,11,20,13,17
Australia,2020-07-30,estimate based on partial data,16,12,21,13,17
Australia,2020-07-31,estimate based on partial data,16,12,22,14,18
Australia,2020-08-01,estimate based on partial data,17,12,22,14,18
Australia,2020-08-02,estimate based on partial data,17,12,24,14,19
Australia,2020-08-03,estimate based on partial data,17,11,25,14,19
Australia,2020-08-04,estimate based on partial data,17,9,26,14,20
Australia,2020-08-05,estimate based on partial data,17,8,27,12,19
Australia,2020-08-06,estimate based on partial data,18,8,30,12,20
Australia,2020-08-07,estimate based on partial data,18,6,31,12,22
Australia,2020-08-08,estimate based on partial data,18,4,31,12,22
Australia,2020-08-09,estimate based on partial data,18,4,35,10,22
Australia,2020-08-10,estimate based on partial data,18,3,37,8,21
Australia,2020-08-11,estimate based on partial data,18,2,40,8,22
Australia,2020-08-12,estimate based on partial data,19,2,43,7,22
Australia,2020-08-13,estimate based on partial data,19,1,47,4,21
Australia,2020-08-14,estimate based on partial data,19,1,51,2,20
Australia,2020-08-15,estimate based on partial data,19,1,56,2,20
Australia,2020-08-16,estimate based on partial data,19,0,61,2,20
Australia,2020-08-17,forecast,19,0,67,1,19
Australia,2020-08-18,forecast,19,0,74,1,20
Australia,2020-08-19,forecast,20,0,81,0,20
Australia,2020-08-20,forecast,20,0,91,0,20
Australia,2020-08-21,forecast,20,0,101,0,20
Australia,2020-08-22,forecast,20,0,114,0,20
Australia,2020-08-23,forecast,20,0,126,0,20
Australia,2020-08-24,forecast,20,0,140,0,20
Australia,2020-08-25,forecast,20,0,154,0,20
Australia,2020-08-26,forecast,21,0,169,0,21
Australia,2020-08-27,forecast,21,0,187,0,21
Australia,2020-08-28,forecast,21,0,208,0,21
Australia,2020-08-29,forecast,21,0,231,0,21
Australia,2020-08-30,forecast,21,0,257,0,21
Austria,2020-06-07,estimate,1,1,2,1,1
Austria,2020-06-08,estimate,1,1,2,1,1
Austria,2020-06-09,estimate,1,1,2,1,1
Austria,2020-06-10,estimate,1,1,2,1,1
Austria,2020-06-11,estimate,1,1,2,1,1
Austria,2020-06-12,estimate,1,1,2,1,1
Austria,2020-06-13,estimate,1,1,2,1,1
Austria,2020-06-14,estimate,1,1,2,1,1
Austria,2020-06-15,estimate,1,0,1,1,1
Austria,2020-06-16,estimate,1,0,1,1,1
Austria,2020-06-17,estimate,1,0,1,1,1
Austria,2020-06-18,estimate,1,0,1,1,1
Austria,2020-06-19,estimate,1,0,1,1,1
Austria,2020-06-20,estimate,1,0,1,1,1
Austria,2020-06-21,estimate,1,0,1,1,1
Austria,2020-06-22,estimate,1,0,1,1,1
Austria,2020-06-23,estimate,1,0,1,1,1
Austria,2020-06-24,estimate,1,0,1,1,1
Austria,2020-06-25,estimate,1,0,1,1,1
Austria,2020-06-26,estimate,1,0,1,1,1
Austria,2020-06-27,estimate,1,0,1,1,1
Austria,2020-06-28,estimate,1,0,1,0,1
Austria,2020-06-29,estimate,1,0,1,0,1
Austria,2020-06-30,estimate,1,0,1,0,1
Austria,2020-07-01,estimate,1,0,1,0,1
Austria,2020-07-02,estimate,1,0,1,0,1
Austria,2020-07-03,estimate,1,0,1,0,1
Austria,2020-07-04,estimate,1,0,1,0,1
Austria,2020-07-05,estimate,1,0,1,0,1
Austria,2020-07-06,estimate,1,0,1,0,1
Austria,2020-07-07,estimate,1,0,1,0,1
Austria,2020-07-08,estimate,1,0,1,0,1
Austria,2020-07-09,estimate,1,0,1,0,1
Austria,2020-07-10,estimate,1,0,1,0,1
Austria,2020-07-11,estimate,1,0,1,0,1
Austria,2020-07-12,estimate,1,0,1,0,1
Austria,2020-07-13,estimate,1,0,1,0,1
Austria,2020-07-14,estimate,1,0,1,0,1
Austria,2020-07-15,estimate,1,0,1,0,1
Austria,2020-07-16,estimate,1,0,1,0,1
Austria,2020-07-17,estimate,1,0,1,0,1
Austria,2020-07-18,estimate,1,0,1,0,1
Austria,2020-07-19,estimate,1,0,1,0,1
Austria,2020-07-20,estimate,1,0,1,0,1
Austria,2020-07-21,estimate,1,0,1,0,1
Austria,2020-07-22,estimate,1,0,1,0,1
Austria,2020-07-23,estimate,1,0,1,0,1
Austria,2020-07-24,estimate,1,0,1,0,1
Austria,2020-07-25,estimate,1,0,1,0,1
Austria,2020-07-26,estimate,1,0,1,0,1
Austria,2020-07-27,estimate,1,0,1,0,1
Austria,2020-07-28,estimate,1,0,1,1,1
Austria,2020-07-29,estimate,1,0,1,0,1
Austria,2020-07-30,estimate based on partial data,1,0,1,0,1
Austria,2020-07-31,estimate based on partial data,1,0,1,0,1
Austria,2020-08-01,estimate based on partial data,1,0,2,0,1
Austria,2020-08-02,estimate based on partial data,1,0,2,0,1
Austria,2020-08-03,estimate based on partial data,1,0,2,0,1
Austria,2020-08-04,estimate based on partial data,1,0,2,0,1
Austria,2020-08-05,estimate based on partial data,1,0,2,0,1
Austria,2020-08-06,estimate based on partial data,1,0,2,0,1
Austria,2020-08-07,estimate based on partial data,1,0,3,0,1
Austria,2020-08-08,estimate based on partial data,1,0,3,0,1
Austria,2020-08-09,estimate based on partial data,1,0,3,0,1
Austria,2020-08-10,estimate based on partial data,1,0,3,0,1
Austria,2020-08-11,estimate based on partial data,1,0,4,0,1
Austria,2020-08-12,estimate based on partial data,1,0,5,0,1
Austria,2020-08-13,estimate based on partial data,1,0,5,0,1
Austria,2020-08-14,estimate based on partial data,1,0,6,0,1
Austria,2020-08-15,estimate based on partial data,1,0,7,0,1
Austria,2020-08-16,estimate based on partial data,1,0,8,0,1
Austria,2020-08-17,forecast,1,0,9,0,1
Austria,2020-08-18,forecast,1,0,11,0,1
Austria,2020-08-19,forecast,1,0,12,0,1
Austria,2020-08-20,forecast,1,0,14,0,1
Austria,2020-08-21,forecast,1,0,16,0,1
Austria,2020-08-22,forecast,1,0,20,0,1
Austria,2020-08-23,forecast,1,0,23,0,1
Austria,2020-08-24,forecast,1,0,26,0,1
Austria,2020-08-25,forecast,1,0,30,0,1
Austria,2020-08-26,forecast,1,0,34,0,1
Austria,2020-08-27,forecast,1,0,40,0,1
Austria,2020-08-28,forecast,1,0,46,0,1
Austria,2020-08-29,forecast,1,0,54,0,1
Austria,2020-08-30,forecast,1,0,63,0,1
Azerbaijan,2020-06-07,estimate,5,4,7,5,6
Azerbaijan,2020-06-08,estimate,5,4,7,5,6
Azerbaijan,2020-06-09,estimate,6,4,7,5,6
Azerbaijan,2020-06-10,estimate,6,5,7,5,6
Azerbaijan,2020-06-11,estimate,6,5,7,5,6
Azerbaijan,2020-06-12,estimate,6,5,7,5,7
Azerbaijan,2020-06-13,estimate,6,5,8,6,7
Azerbaijan,2020-06-14,estimate,6,5,8,6,7
Azerbaijan,2020-06-15,estimate,7,5,8,6,7
Azerbaijan,2020-06-16,estimate,7,5,8,6,7
Azerbaijan,2020-06-17,estimate,7,5,8,6,8
Azerbaijan,2020-06-18,estimate,7,6,9,6,8
Azerbaijan,2020-06-19,estimate,7,6,9,6,8
Azerbaijan,2020-06-20,estimate,7,6,9,7,8
Azerbaijan,2020-06-21,estimate,8,6,9,7,8
Azerbaijan,2020-06-22,estimate,8,6,9,7,8
Azerbaijan,2020-06-23,estimate,8,6,10,7,8
Azerbaijan,2020-06-24,estimate,8,6,10,7,8
Azerbaijan,2020-06-25,estimate,8,6,10,7,9
Azerbaijan,2020-06-26,estimate,8,6,10,7,9
Azerbaijan,2020-06-27,estimate,8,7,10,7,9
Azerbaijan,2020-06-28,estimate,8,7,10,8,9
Azerbaijan,2020-06-29,estimate,8,6,10,7,9
Azerbaijan,2020-06-30,estimate,8,7,10,8,9
Azerbaijan,2020-07-01,estimate,8,7,10,8,9
Azerbaijan,2020-07-02,estimate,8,7,10,8,9
Azerbaijan,2020-07-03,estimate,8,7,10,7,9
Azerbaijan,2020-07-04,estimate,8,6,10,7,9
Azerbaijan,2020-07-05,estimate,8,7,11,7,9
Azerbaijan,2020-07-06,estimate,8,7,10,7,9
Azerbaijan,2020-07-07,estimate,8,7,10,7,9
Azerbaijan,2020-07-08,estimate,8,6,10,7,9
Azerbaijan,2020-07-09,estimate,8,6,10,7,9
Azerbaijan,2020-07-10,estimate,8,6,10,7,8
Azerbaijan,2020-07-11,estimate,8,6,10,7,8
Azerbaijan,2020-07-12,estimate,8,6,9,7,8
Azerbaijan,2020-07-13,estimate,7,6,9,6,8
Azerbaijan,2020-07-14,estimate,7,6,9,6,8
Azerbaijan,2020-07-15,estimate,7,5,9,6,7
Azerbaijan,2020-07-16,estimate,7,5,9,6,7
Azerbaijan,2020-07-17,estimate,6,5,8,6,7
Azerbaijan,2020-07-18,estimate,6,5,8,5,7
Azerbaijan,2020-07-19,estimate,6,4,7,5,6
Azerbaijan,2020-07-20,estimate,6,4,7,5,6
Azerbaijan,2020-07-21,estimate,5,4,7,5,6
Azerbaijan,2020-07-22,estimate,5,4,6,5,6
Azerbaijan,2020-07-23,estimate,5,4,6,4,5
Azerbaijan,2020-07-24,estimate,4,3,6,4,5
Azerbaijan,2020-07-25,estimate,4,3,5,4,5
Azerbaijan,2020-07-26,estimate,4,3,5,3,4
Azerbaijan,2020-07-27,estimate,4,3,5,3,4
Azerbaijan,2020-07-28,estimate,3,2,5,3,4
Azerbaijan,2020-07-29,estimate,3,2,5,3,4
Azerbaijan,2020-07-30,estimate based on partial data,3,2,4,2,3
Azerbaijan,2020-07-31,estimate based on partial data,3,2,4,2,3
Azerbaijan,2020-08-01,estimate based on partial data,3,1,4,2,3
Azerbaijan,2020-08-02,estimate based on partial data,2,1,4,2,3
Azerbaijan,2020-08-03,estimate based on partial data,2,1,4,2,3
Azerbaijan,2020-08-04,estimate based on partial data,2,1,4,2,3
Azerbaijan,2020-08-05,estimate based on partial data,2,1,4,1,3
Azerbaijan,2020-08-06,estimate based on partial data,2,1,3,1,2
Azerbaijan,2020-08-07,estimate based on partial data,2,0,3,1,2
Azerbaijan,2020-08-08,estimate based on partial data,2,0,3,1,2
Azerbaijan,2020-08-09,estimate based on partial data,2,0,3,1,2
Azerbaijan,2020-08-10,estimate based on partial data,2,0,3,1,2
Azerbaijan,2020-08-11,estimate based on partial data,1,0,3,1,2
Azerbaijan,2020-08-12,estimate based on partial data,1,0,3,1,2
Azerbaijan,2020-08-13,estimate based on partial data,1,0,3,0,2
Azerbaijan,2020-08-14,estimate based on partial data,1,0,3,0,1
Azerbaijan,2020-08-15,estimate based on partial data,1,0,3,0,1
Azerbaijan,2020-08-16,estimate based on partial data,1,0,3,0,1
Azerbaijan,2020-08-17,forecast,1,0,3,0,1
Azerbaijan,2020-08-18,forecast,1,0,3,0,1
Azerbaijan,2020-08-19,forecast,1,0,3,0,1
Azerbaijan,2020-08-20,forecast,1,0,3,0,1
Azerbaijan,2020-08-21,forecast,1,0,3,0,1
Azerbaijan,2020-08-22,forecast,1,0,3,0,1
Azerbaijan,2020-08-23,forecast,1,0,3,0,1
Azerbaijan,2020-08-24,forecast,1,0,3,0,1
Azerbaijan,2020-08-25,forecast,1,0,3,0,1
Azerbaijan,2020-08-26,forecast,1,0,3,0,1
Azerbaijan,2020-08-27,forecast,1,0,3,0,1
Azerbaijan,2020-08-28,forecast,0,0,3,0,0
Azerbaijan,2020-08-29,forecast,0,0,3,0,0
Azerbaijan,2020-08-30,forecast,0,0,2,0,0
Bahrain,2020-06-07,estimate,3,2,4,2,3
Bahrain,2020-06-08,estimate,3,2,4,2,3
Bahrain,2020-06-09,estimate,3,2,4,2,3
Bahrain,2020-06-10,estimate,3,2,4,2,3
Bahrain,2020-06-11,estimate,3,2,4,2,3
Bahrain,2020-06-12,estimate,3,2,4,2,3
Bahrain,2020-06-13,estimate,3,2,4,2,3
Bahrain,2020-06-14,estimate,3,2,4,2,3
Bahrain,2020-06-15,estimate,3,2,4,2,3
Bahrain,2020-06-16,estimate,3,2,4,2,3
Bahrain,2020-06-17,estimate,3,2,3,2,3
Bahrain,2020-06-18,estimate,3,2,4,2,3
Bahrain,2020-06-19,estimate,3,2,3,2,3
Bahrain,2020-06-20,estimate,2,2,3,2,3
Bahrain,2020-06-21,estimate,2,2,3,2,3
Bahrain,2020-06-22,estimate,2,2,3,2,3
Bahrain,2020-06-23,estimate,2,2,3,2,3
Bahrain,2020-06-24,estimate,2,1,3,2,3
Bahrain,2020-06-25,estimate,2,1,3,2,3
Bahrain,2020-06-26,estimate,2,1,3,2,3
Bahrain,2020-06-27,estimate,2,1,3,2,2
Bahrain,2020-06-28,estimate,2,1,3,2,2
Bahrain,2020-06-29,estimate,2,1,3,2,2
Bahrain,2020-06-30,estimate,2,1,3,2,2
Bahrain,2020-07-01,estimate,2,1,3,2,2
Bahrain,2020-07-02,estimate,2,1,3,2,2
Bahrain,2020-07-03,estimate,2,1,3,2,2
Bahrain,2020-07-04,estimate,2,1,3,2,2
Bahrain,2020-07-05,estimate,2,1,3,2,2
Bahrain,2020-07-06,estimate,2,1,3,2,2
Bahrain,2020-07-07,estimate,2,1,3,2,2
Bahrain,2020-07-08,estimate,2,1,3,2,2
Bahrain,2020-07-09,estimate,2,1,3,2,2
Bahrain,2020-07-10,estimate,2,1,3,2,2
Bahrain,2020-07-11,estimate,2,1,3,2,2
Bahrain,2020-07-12,estimate,2,1,2,2,2
Bahrain,2020-07-13,estimate,2,1,3,1,2
Bahrain,2020-07-14,estimate,2,1,3,1,2
Bahrain,2020-07-15,estimate,2,1,2,1,2
Bahrain,2020-07-16,estimate,2,1,2,1,2
Bahrain,2020-07-17,estimate,2,1,2,1,2
Bahrain,2020-07-18,estimate,2,1,2,1,2
Bahrain,2020-07-19,estimate,2,1,2,1,2
Bahrain,2020-07-20,estimate,2,1,2,1,2
Bahrain,2020-07-21,estimate,2,1,2,1,2
Bahrain,2020-07-22,estimate,2,1,2,1,2
Bahrain,2020-07-23,estimate,2,1,2,1,2
Bahrain,2020-07-24,estimate,2,1,2,1,2
Bahrain,2020-07-25,estimate,2,1,2,1,2
Bahrain,2020-07-26,estimate,2,1,2,1,2
Bahrain,2020-07-27,estimate,1,1,2,1,2
Bahrain,2020-07-28,estimate,1,1,2,1,2
Bahrain,2020-07-29,estimate,1,1,2,1,2
Bahrain,2020-07-30,estimate based on partial data,1,1,2,1,2
Bahrain,2020-07-31,estimate based on partial data,1,1,2,1,2
Bahrain,2020-08-01,estimate based on partial data,1,1,2,1,2
Bahrain,2020-08-02,estimate based on partial data,1,1,2,1,2
Bahrain,2020-08-03,estimate based on partial data,1,1,2,1,2
Bahrain,2020-08-04,estimate based on partial data,1,1,2,1,1
Bahrain,2020-08-05,estimate based on partial data,1,1,2,1,1
Bahrain,2020-08-06,estimate based on partial data,1,0,2,1,1
Bahrain,2020-08-07,estimate based on partial data,1,0,3,1,2
Bahrain,2020-08-08,estimate based on partial data,1,0,3,1,2
Bahrain,2020-08-09,estimate based on partial data,1,0,3,1,1
Bahrain,2020-08-10,estimate based on partial data,1,0,3,1,1
Bahrain,2020-08-11,estimate based on partial data,1,0,3,0,1
Bahrain,2020-08-12,estimate based on partial data,1,0,3,0,1
Bahrain,2020-08-13,estimate based on partial data,1,0,3,0,1
Bahrain,2020-08-14,estimate based on partial data,1,0,3,0,1
Bahrain,2020-08-15,estimate based on partial data,1,0,4,0,1
Bahrain,2020-08-16,estimate based on partial data,1,0,4,0,1
Bahrain,2020-08-17,forecast,1,0,4,0,1
Bahrain,2020-08-18,forecast,1,0,4,0,1
Bahrain,2020-08-19,forecast,1,0,5,0,1
Bahrain,2020-08-20,forecast,1,0,5,0,1
Bahrain,2020-08-21,forecast,1,0,5,0,1
Bahrain,2020-08-22,forecast,1,0,6,0,1
Bahrain,2020-08-23,forecast,1,0,6,0,1
Bahrain,2020-08-24,forecast,1,0,7,0,1
Bahrain,2020-08-25,forecast,1,0,7,0,1
Bahrain,2020-08-26,forecast,1,0,7,0,1
Bahrain,2020-08-27,forecast,1,0,8,0,1
Bahrain,2020-08-28,forecast,1,0,9,0,1
Bahrain,2020-08-29,forecast,1,0,9,0,1
Bahrain,2020-08-30,forecast,1,0,10,0,1
Bangladesh,2020-06-07,estimate,42,37,47,39,43
Bangladesh,2020-06-08,estimate,42,38,48,39,43
Bangladesh,2020-06-09,estimate,42,37,47,40,44
Bangladesh,2020-06-10,estimate,42,38,48,40,44
Bangladesh,2020-06-11,estimate,42,38,47,40,44
Bangladesh,2020-06-12,estimate,42,38,48,40,44
Bangladesh,2020-06-13,estimate,42,38,48,41,44
Bangladesh,2020-06-14,estimate,43,38,48,40,44
Bangladesh,2020-06-15,estimate,43,38,48,40,44
Bangladesh,2020-06-16,estimate,43,38,48,40,44
Bangladesh,2020-06-17,estimate,43,38,48,40,44
Bangladesh,2020-06-18,estimate,43,38,47,41,45
Bangladesh,2020-06-19,estimate,42,38,47,41,45
Bangladesh,2020-06-20,estimate,42,38,47,41,44
Bangladesh,2020-06-21,estimate,42,38,47,41,44
Bangladesh,2020-06-22,estimate,42,38,47,40,44
Bangladesh,2020-06-23,estimate,42,38,47,40,44
Bangladesh,2020-06-24,estimate,42,38,47,40,44
Bangladesh,2020-06-25,estimate,42,38,47,40,44
Bangladesh,2020-06-26,estimate,42,37,47,40,44
Bangladesh,2020-06-27,estimate,42,37,46,40,44
Bangladesh,2020-06-28,estimate,42,37,46,40,43
Bangladesh,2020-06-29,estimate,42,37,46,40,43
Bangladesh,2020-06-30,estimate,41,37,46,40,43
Bangladesh,2020-07-01,estimate,41,37,46,39,43
Bangladesh,2020-07-02,estimate,41,37,46,39,43
Bangladesh,2020-07-03,estimate,41,37,46,39,43
Bangladesh,2020-07-04,estimate,41,36,45,39,43
Bangladesh,2020-07-05,estimate,41,36,45,39,42
Bangladesh,2020-07-06,estimate,40,36,45,39,42
Bangladesh,2020-07-07,estimate,40,36,44,38,42
Bangladesh,2020-07-08,estimate,40,35,44,38,42
Bangladesh,2020-07-09,estimate,40,35,44,38,41
Bangladesh,2020-07-10,estimate,39,35,44,38,41
Bangladesh,2020-07-11,estimate,39,35,43,37,41
Bangladesh,2020-07-12,estimate,39,35,43,37,40
Bangladesh,2020-07-13,estimate,39,34,43,37,40
Bangladesh,2020-07-14,estimate,38,34,43,36,40
Bangladesh,2020-07-15,estimate,38,34,42,36,39
Bangladesh,2020-07-16,estimate,38,34,42,36,39
Bangladesh,2020-07-17,estimate,38,33,42,36,39
Bangladesh,2020-07-18,estimate,37,32,41,35,39
Bangladesh,2020-07-19,estimate,37,32,41,35,39
Bangladesh,2020-07-20,estimate,37,33,42,35,39
Bangladesh,2020-07-21,estimate,37,32,41,35,38
Bangladesh,2020-07-22,estimate,36,32,41,35,38
Bangladesh,2020-07-23,estimate,36,31,41,35,38
Bangladesh,2020-07-24,estimate,36,32,41,35,38
Bangladesh,2020-07-25,estimate,36,31,41,34,38
Bangladesh,2020-07-26,estimate,36,31,41,34,38
Bangladesh,2020-07-27,estimate,36,31,40,34,38
Bangladesh,2020-07-28,estimate,35,30,40,34,38
Bangladesh,2020-07-29,estimate,35,30,40,34,37
Bangladesh,2020-07-30,estimate based on partial data,35,30,40,33,37
Bangladesh,2020-07-31,estimate based on partial data,35,30,40,32,37
Bangladesh,2020-08-01,estimate based on partial data,35,30,41,33,37
Bangladesh,2020-08-02,estimate based on partial data,35,29,41,32,37
Bangladesh,2020-08-03,estimate based on partial data,35,29,42,32,37
Bangladesh,2020-08-04,estimate based on partial data,35,29,42,33,38
Bangladesh,2020-08-05,estimate based on partial data,35,28,43,32,38
Bangladesh,2020-08-06,estimate based on partial data,35,27,43,31,38
Bangladesh,2020-08-07,estimate based on partial data,35,26,44,30,37
Bangladesh,2020-08-08,estimate based on partial data,35,25,45,30,38
Bangladesh,2020-08-09,estimate based on partial data,35,25,46,30,38
Bangladesh,2020-08-10,estimate based on partial data,35,24,48,28,37
Bangladesh,2020-08-11,estimate based on partial data,35,23,48,28,37
Bangladesh,2020-08-12,estimate based on partial data,35,23,51,28,38
Bangladesh,2020-08-13,estimate based on partial data,35,22,52,28,38
Bangladesh,2020-08-14,estimate based on partial data,34,21,54,28,38
Bangladesh,2020-08-15,estimate based on partial data,34,19,54,28,39
Bangladesh,2020-08-16,estimate based on partial data,34,19,57,27,39
Bangladesh,2020-08-17,forecast,34,18,57,26,39
Bangladesh,2020-08-18,forecast,34,17,59,25,38
Bangladesh,2020-08-19,forecast,34,16,60,25,38
Bangladesh,2020-08-20,forecast,34,15,62,24,38
Bangladesh,2020-08-21,forecast,34,15,63,24,38
Bangladesh,2020-08-22,forecast,34,13,64,22,37
Bangladesh,2020-08-23,forecast,34,13,66,22,37
Bangladesh,2020-08-24,forecast,34,11,67,22,37
Bangladesh,2020-08-25,forecast,34,13,71,21,37
Bangladesh,2020-08-26,forecast,33,10,71,21,38
Bangladesh,2020-08-27,forecast,33,9,73,21,38
Bangladesh,2020-08-28,forecast,33,9,75,21,39
Bangladesh,2020-08-29,forecast,33,8,77,20,38
Bangladesh,2020-08-30,forecast,33,6,77,20,39
Belarus,2020-06-07,estimate,5,4,7,5,6
Belarus,2020-06-08,estimate,6,5,7,5,6
Belarus,2020-06-09,estimate,6,4,7,5,6
Belarus,2020-06-10,estimate,6,5,7,5,6
Belarus,2020-06-11,estimate,6,5,7,5,6
Belarus,2020-06-12,estimate,6,4,7,5,6
Belarus,2020-06-13,estimate,6,5,7,5,6
Belarus,2020-06-14,estimate,6,5,7,5,6
Belarus,2020-06-15,estimate,6,5,7,5,6
Belarus,2020-06-16,estimate,6,5,7,5,6
Belarus,2020-06-17,estimate,6,5,7,5,6
Belarus,2020-06-18,estimate,6,5,7,5,6
Belarus,2020-06-19,estimate,6,5,7,5,6
Belarus,2020-06-20,estimate,6,5,7,5,6
Belarus,2020-06-21,estimate,6,5,7,5,6
Belarus,2020-06-22,estimate,6,5,7,5,6
Belarus,2020-06-23,estimate,5,4,7,5,6
Belarus,2020-06-24,estimate,5,4,7,5,6
Belarus,2020-06-25,estimate,5,4,7,5,6
Belarus,2020-06-26,estimate,5,4,6,5,6
Belarus,2020-06-27,estimate,5,4,6,5,6
Belarus,2020-06-28,estimate,5,4,6,5,6
Belarus,2020-06-29,estimate,5,4,6,5,6
Belarus,2020-06-30,estimate,5,4,6,5,6
Belarus,2020-07-01,estimate,5,4,6,5,6
Belarus,2020-07-02,estimate,5,4,6,5,6
Belarus,2020-07-03,estimate,5,4,6,5,5
Belarus,2020-07-04,estimate,5,4,6,5,5
Belarus,2020-07-05,estimate,5,4,6,5,5
Belarus,2020-07-06,estimate,5,4,6,5,5
Belarus,2020-07-07,estimate,5,4,6,4,5
Belarus,2020-07-08,estimate,5,4,6,4,5
Belarus,2020-07-09,estimate,5,4,6,4,5
Belarus,2020-07-10,estimate,5,4,6,4,5
Belarus,2020-07-11,estimate,5,4,6,4,5
Belarus,2020-07-12,estimate,5,4,6,4,5
Belarus,2020-07-13,estimate,5,4,5,4,5
Belarus,2020-07-14,estimate,4,4,5,4,5
Belarus,2020-07-15,estimate,4,4,5,4,5
Belarus,2020-07-16,estimate,4,3,5,4,5
Belarus,2020-07-17,estimate,4,3,5,4,5
Belarus,2020-07-18,estimate,4,3,5,4,5
Belarus,2020-07-19,estimate,4,3,5,4,5
Belarus,2020-07-20,estimate,4,3,5,4,4
Belarus,2020-07-21,estimate,4,3,5,4,4
Belarus,2020-07-22,estimate,4,3,5,4,4
Belarus,2020-07-23,estimate,4,3,5,4,4
Belarus,2020-07-24,estimate,4,3,5,3,4
Belarus,2020-07-25,estimate,4,3,5,3,4
Belarus,2020-07-26,estimate,4,3,5,3,4
Belarus,2020-07-27,estimate,4,3,5,3,4
Belarus,2020-07-28,estimate,3,2,4,3,4
Belarus,2020-07-29,estimate,3,2,4,3,4
Belarus,2020-07-30,estimate based on partial data,3,2,4,3,4
Belarus,2020-07-31,estimate based on partial data,3,2,4,3,4
Belarus,2020-08-01,estimate based on partial data,3,2,4,3,4
