state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Georgia,2021-12-19,,estimate,0,0.1,0.2,0,0,0,0,0,0
Georgia,2021-12-20,,estimate,6507,10143.4,10776.9,623,3106.8,4977.8,8624.2,13714.8,31730.6
Georgia,2021-12-21,,estimate,5172.5,7593.9,7974.5,507.5,2357.8,3880,6657.4,10088.2,22865.4
Georgia,2021-12-22,,estimate,5360.5,8032.2,8651.1,449.9,2344.5,4034.2,6997,10550.5,25632.2
Georgia,2021-12-23,,estimate,5118,7383.6,7579.2,441.9,2239.5,3751.8,6567.8,9914.8,22383.6
Georgia,2021-12-24,,estimate,6350,9378.2,9981.8,554,2743.5,4714.2,8227.4,12587.5,28103.8
Georgia,2021-12-25,,estimate,0,0.1,0.4,0,0,0,0,0,1
Georgia,2021-12-26,,estimate,0,0.1,0.4,0,0,0,0,0,1
Georgia,2021-12-27,,estimate,14019.5,19825,19919.3,1251.6,5922.2,10303.4,18247.4,26893.2,59038.7
Georgia,2021-12-28,,estimate,10236.5,15001.2,15165.7,997.6,4719,7785,13379,20214,44798
Georgia,2021-12-29,,estimate,10406.5,15141.2,15920.8,941.9,4571,7760,13308.4,20250.5,46789.3
Georgia,2021-12-30,,estimate,9470.5,13529.5,13678.6,843.9,4073.5,6932.4,12149.6,18152,40183
Georgia,2021-12-31,,estimate,11260,17117.1,18351.2,921.5,5050.8,8669.2,14830.4,23587,52024
Georgia,2022-01-01,,estimate,0,0.2,0.5,0,0,0,0,0,1
Georgia,2022-01-02,,estimate,0,0.2,0.6,0,0,0,0,0,1
Georgia,2022-01-03,,estimate,22511.5,32877.8,33964.6,2239.3,10223,16800.8,29666,44569.2,96247.8
Georgia,2022-01-04,,estimate,16656.5,23493.1,22992.4,1529.9,7289.2,12344.4,21349.6,32282.5,69732.8
Georgia,2022-01-05,,estimate,15610,23278.8,25376.6,1419.8,7023,11722.6,20262,30860.5,68977.8
Georgia,2022-01-06,,estimate,13704.5,20552.8,21789.5,1240,6149.8,10269.8,18145.6,27779.8,61106.4
Georgia,2022-01-07,,estimate,15966,23759.5,24711.3,1300.1,7185.5,12107.4,21148.2,31845.5,72357.5
Georgia,2022-01-08,,estimate,0,0.2,0.6,0,0,0,0,0,1
Georgia,2022-01-09,,estimate,0,0.2,0.7,0,0,0,0,0,1
Georgia,2022-01-10,,estimate,27299.5,39903.2,40518.7,2582.5,12074,20724.8,35617.6,54497.2,117725
Georgia,2022-01-11,,estimate,18637.5,27298.1,28134.8,1696.6,8479.5,14020.6,24707.4,37034.8,82677.1
Georgia,2022-01-12,,estimate,17959,26319.6,26946.1,1539.7,7804.2,13742.6,23667.6,35317.8,79811.8
Georgia,2022-01-13,,estimate,15141.5,22107.7,22883.3,1214,6606,11335.2,19709.8,30169,65647.4
Georgia,2022-01-14,,estimate,17829,25579.2,26066.3,1519.6,7839.5,13469.6,23139,34709.2,74968.1
Georgia,2022-01-15,,estimate,0,0.2,0.6,0,0,0,0,0,1
Georgia,2022-01-16,,estimate,0,0.2,0.7,0,0,0,0,0,1
Georgia,2022-01-17,,estimate,26593.5,38622.9,39078.2,2204.9,11584.8,19971.6,34938.6,52977.2,114830.5
Georgia,2022-01-18,,estimate,18109,26274.9,26725.7,1502.7,8017.8,13651.6,23716.2,35853.5,78849.4
Georgia,2022-01-19,,estimate,16443.5,23852,24826.1,1398.4,7120.8,12377.8,21254.8,32335.5,70151.8
Georgia,2022-01-20,,estimate,13077.5,19584.5,20940.5,1170.7,5761.5,9813.8,17269.8,26343.8,58666.5
Georgia,2022-01-21,,estimate,15034.5,21801.1,22538.2,1297.9,6303.2,11261.4,19998.4,29335.2,64603
Georgia,2022-01-22,,estimate,0,0.2,0.5,0,0,0,0,0,1
Georgia,2022-01-23,,estimate,0,0.2,0.6,0,0,0,0,0,1
Georgia,2022-01-24,,estimate,21178,30687.8,32662.8,1724,9203,15832,27904.4,41652,90777.9
Georgia,2022-01-25,,estimate,13822.5,20014.4,20324.5,1281.9,6253,10496.8,17835.4,26864.2,59478.1
Georgia,2022-01-26,,estimate,12117.5,17883.2,18824.7,1100.8,5348,9126.4,15721,23476.2,53892.3
Georgia,2022-01-27,,estimate,9931.5,14645.8,15281.7,906.9,4355,7471,12729,19438.2,44718
Georgia,2022-01-28,,estimate,10634.5,15372.9,15863.7,877.9,4567.5,8046.2,13913.6,20450,47072.6
Georgia,2022-01-29,,estimate based on partial data,0,0.1,0.4,0,0,0,0,0,1
Georgia,2022-01-30,,estimate based on partial data,0,0.1,0.4,0,0,0,0,0,1
Georgia,2022-01-31,,estimate based on partial data,14491.5,21312.9,22211.1,1120,6389.5,10993.6,19192,28700.8,64215.2
Georgia,2022-02-01,,estimate based on partial data,9570,14341.4,15266.4,841,4095.8,7088.2,12667.4,19215.2,44354.3
Georgia,2022-02-02,,estimate based on partial data,8355.5,13041.4,14897.6,751,3614.8,6204,10989,17228.8,40638.7
Georgia,2022-02-03,,estimate based on partial data,6725,10549.7,12348.7,620.8,2965.5,5086.6,8849.2,13473.8,32480.9
Georgia,2022-02-04,,estimate based on partial data,6907.5,11177.9,13914.2,641.9,3052.8,5204.4,9105,14557.5,35551
Georgia,2022-02-05,,estimate based on partial data,0,0.1,0.3,0,0,0,0,0,1
Georgia,2022-02-06,,forecast,0,0.1,0.4,0,0,0,0,0,1
Georgia,2022-02-07,,forecast,9394,16200.5,23008.3,710,3886.5,6841.6,12525.6,19825.2,52293
Georgia,2022-02-08,,forecast,5780,10910.8,16266,464.9,2408,4265,7911.4,13038.8,35962.8
Georgia,2022-02-09,,forecast,5465,10095.7,17228.2,414,2190.5,3951,7409.8,11971.5,33337.7
Georgia,2022-02-10,,forecast,4070,8187.7,14695,289.9,1600.8,2877.4,5565.8,9186.2,28549.1
Georgia,2022-02-11,,forecast,4296,9200.6,17082.8,320,1708,2999.6,5961.8,9978.5,33393.8
Georgia,2022-02-12,,forecast,0,0.1,0.4,0,0,0,0,0,1
Georgia,2022-02-13,,forecast,0,0.1,0.4,0,0,0,0,0,1
Georgia,2022-02-14,,forecast,5546.5,15283.4,54014,325.9,1928.8,3750.2,7907.8,13848.2,53115.3
Georgia,2022-02-15,,forecast,3744.5,11503.1,52335.6,232,1244.8,2477,5309.8,9707.5,37721.4
Georgia,2022-02-16,,forecast,3057.5,10466,34530.3,155.9,1065,2019.4,4457,8417.2,37515.9
Georgia,2022-02-17,,forecast,2370,10479.5,69960,121.9,810,1575,3619,7060,32818.5
Georgia,2022-02-18,,forecast,2502,12270.8,82734.5,147,855.5,1669.2,3844.8,7307,34141.1
Georgia,2022-02-19,,forecast,0,0.1,2.6,0,0,0,0,0,1
Guam,2021-10-18,,estimate,42,107.2,168.5,0,10,27,68,135,416
Guam,2021-10-19,,estimate,30,72.8,116.7,0,7,18,48,93,282
Guam,2021-10-20,,estimate,87,201.1,306.5,0,19,52,135,253,799
Guam,2021-10-21,,estimate,82,187.4,290,0,18,49,126.8,235.2,737
Guam,2021-10-22,,estimate,49,125.1,231.4,0,10,29,78,144,484
Guam,2021-10-23,,estimate,0,0.1,0.4,0,0,0,0,0,1
Guam,2021-10-24,,estimate,31,82.4,143.5,0,7,19,50,100,325
Guam,2021-10-25,,estimate,56,143.3,235.9,0,13,35,88,174,571
Guam,2021-10-26,,estimate,35,83.4,142.5,0,8,21,54,100,330
Guam,2021-10-27,,estimate,83,204.1,324.3,0,18,51,130,247.2,838
Guam,2021-10-28,,estimate,68,176.2,284.6,0,17,42,109,216,688.1
Guam,2021-10-29,,estimate,42,107.4,176.4,0,8,25,69,133,428
Guam,2021-10-30,,estimate,0,0.1,0.5,0,0,0,0,0,1
Guam,2021-10-31,,estimate,23,60.4,97.7,0,5,14,37,72,252
Guam,2021-11-01,,estimate,44,112.2,178.8,0,9,27,71,139,454
Guam,2021-11-02,,estimate,26,62.8,99.4,0,6,16,40,78,246
Guam,2021-11-03,,estimate,63,155,280.7,0,15,39.6,96,187,590.1
Guam,2021-11-04,,estimate,53,128.7,213.2,0,12,31,82,153,513
Guam,2021-11-05,,estimate,32,77.8,129.9,0,7,19,50,97,294
Guam,2021-11-06,,estimate,0,0,0.3,0,0,0,0,0,0
Guam,2021-11-07,,estimate,17,43.8,71.2,0,4,11,27.4,53,170
Guam,2021-11-08,,estimate,30,72.9,114.7,0,6,17,46,90,294
Guam,2021-11-09,,estimate,18,43.4,72.2,0,4,11,28,55,172
Guam,2021-11-10,,estimate,42,100.3,163.5,0,9,25.6,65,126,370
Guam,2021-11-11,,estimate,32,81.4,126.3,0,7,19,51,99.2,334
Guam,2021-11-12,,estimate,18,47,79,0,4,11,29,57,192
Guam,2021-11-13,,estimate,0,0,0.2,0,0,0,0,0,0
Guam,2021-11-14,,estimate,11,27.8,47.1,0,2,7,18,33,114
Guam,2021-11-15,,estimate,19,49,83.1,0,4,11,30,57,199
Guam,2021-11-16,,estimate,10,26.7,42.4,0,2,6.6,17,33,112
Guam,2021-11-17,,estimate,26,64.9,112.4,0,5,15,42,78,253
Guam,2021-11-18,,estimate,20,50.8,85,0,4,12,32,61,204
Guam,2021-11-19,,estimate,12,30.2,51,0,2,7,19,37,117
Guam,2021-11-20,,estimate,0,0,0.2,0,0,0,0,0,0
Guam,2021-11-21,,estimate,7,18.1,30.3,0,1,4,12,22,70
Guam,2021-11-22,,estimate,12,30.2,48.9,0,3,8,19,38,119
Guam,2021-11-23,,estimate,7,17,27.2,0,1,4,11,21,66
Guam,2021-11-24,,estimate,15,38.5,65.7,0,3,9,24,47,153
Guam,2021-11-25,,estimate,12,32.1,52.6,0,3,8,20,39,129
Guam,2021-11-26,,estimate,8,19.3,30.3,0,2,5,13,23,76
Guam,2021-11-27,,estimate,0,0,0.1,0,0,0,0,0,0
Guam,2021-11-28,,estimate,4,10.4,16.3,0,1,2,7,13,42
Guam,2021-11-29,,estimate,8,20.3,36.4,0,1,4,12,23,85
Guam,2021-11-30,,estimate,4,11.1,18.3,0,1,2,7,14,45
Guam,2021-12-01,,estimate,12,26.7,47.6,0,2,7,18,33,97
Guam,2021-12-02,,estimate,9,23,39,0,2,5,15,28,91
Guam,2021-12-03,,estimate,5,13.4,21.3,0,1,3,9,17,51
Guam,2021-12-04,,estimate,0,0,0.1,0,0,0,0,0,0
Guam,2021-12-05,,estimate,3,7.6,13,0,0,2,5,9,32
Guam,2021-12-06,,estimate,5,14.1,22.8,0,1,3,9,17,57
Guam,2021-12-07,,estimate,3,8.1,14.3,0,0,2,5,10,32
Guam,2021-12-08,,estimate,8,19.6,31.7,0,2,5,13,24,77
Guam,2021-12-09,,estimate,7,17,28.7,0,1,4,10,21,69
Guam,2021-12-10,,estimate,4,10.3,17.1,0,1,2,7,13,42
Guam,2021-12-11,,estimate,0,0,0.1,0,0,0,0,0,0
Guam,2021-12-12,,estimate,3,6.7,11.2,0,0,1,4,8,27
Guam,2021-12-13,,estimate,5,12.6,21.9,0,1,3,8,15,52
Guam,2021-12-14,,estimate,3,7.7,13.4,0,0,2,5,9,31
Guam,2021-12-15,,estimate,7,18.2,29.7,0,1,4,11,23,72
Guam,2021-12-16,,estimate,7,16.6,27.6,0,1,4,10,20,66
Guam,2021-12-17,,estimate,5,11.7,20.1,0,1,3,7,14,47
Guam,2021-12-18,,estimate,0,0,0.1,0,0,0,0,0,0
Guam,2021-12-19,,estimate,3,8.2,14.9,0,0,2,5,10,33
Guam,2021-12-20,,estimate,6,15.8,27.1,0,1,3,10,19,65
Guam,2021-12-21,,estimate,4,10,18.2,0,1,2,6,11,39
Guam,2021-12-22,,estimate,10,26,40.4,0,2,6,17,32,107
Guam,2021-12-23,,estimate,10,25.3,41.4,0,2,6,16,30,101
Guam,2021-12-24,,estimate,7,17.4,30.8,0,1,4,11,20,69
Guam,2021-12-25,,estimate,0,0,0.1,0,0,0,0,0,0
Guam,2021-12-26,,estimate,6,14.5,24.9,0,1,3,9,17,56
Guam,2021-12-27,,estimate,12,29.6,53.6,0,3,7,18,36,115
Guam,2021-12-28,,estimate,8,20.2,34.6,0,1,4,12,24,82
Guam,2021-12-29,,estimate,22,55.1,90.1,0,4,13,35,69.2,220
Guam,2021-12-30,,estimate,23,55.6,88.5,0,5,14,38,68,214
Guam,2021-12-31,,estimate,17,41.6,67.7,0,4,10,26,51,162
Guam,2022-01-01,,estimate,0,0,0.2,0,0,0,0,0,0
Guam,2022-01-02,,estimate,14,38.1,61.6,0,3,9,24,46,157
Guam,2022-01-03,,estimate,33,82.6,134.6,0,7,19,53,101,326
Guam,2022-01-04,,estimate,23,58,97.6,0,5,14,36,70,225.1
Guam,2022-01-05,,estimate,65,154.8,252.1,0,15,39,102,190,618
Guam,2022-01-06,,estimate,69,164.9,261,0,15.8,41,106,206,633.2
Guam,2022-01-07,,estimate,51,124.9,205.8,0,12,31,79,152,480
Guam,2022-01-08,,estimate,0,0.1,0.4,0,0,0,0,0,1
Guam,2022-01-09,,estimate,41.5,107.6,178.8,0,9,24,65.4,131,431
Guam,2022-01-10,,estimate,102,247.4,459.9,1,21,60,157,301,940
Guam,2022-01-11,,estimate,65,161.8,280.4,0,14,39,101,192,641
Guam,2022-01-12,,estimate,181,426.4,682.8,2,40,108,281,511.2,1704.5
Guam,2022-01-13,,estimate,177,418.1,695.8,1,40,108,274,508.2,1593.4
Guam,2022-01-14,,estimate,127,311,508,1,27,77,197.4,385,1193
Guam,2022-01-15,,estimate,0,0.2,0.9,0,0,0,0,0,1
Guam,2022-01-16,,estimate,93,243.1,410,1,20,56,149,287,995.2
Guam,2022-01-17,,estimate,203,501.8,797.4,2,47,125,321.4,623,1973.1
Guam,2022-01-18,,estimate,126,337.3,576.7,1,28,77,206.4,404,1402
Guam,2022-01-19,,estimate,346.5,873.7,1429.1,3,78,211,546,1052,3490.4
Guam,2022-01-20,,estimate,314.5,768.9,1295.7,2,68,185,491,955.2,2901.9
Guam,2022-01-21,,estimate,219,555.8,918.5,2,47,133.6,349,656.2,2237
Guam,2022-01-22,,estimate,0,0.4,1.1,0,0,0,0,0,2
Guam,2022-01-23,,estimate,155,382.6,614.6,1,34,92,256.4,467,1499.1
Guam,2022-01-24,,estimate,290,741.4,1233.6,3,66,179.6,471,908,2902.4
Guam,2022-01-25,,estimate,180,479.9,872.7,1,41,105.6,285.4,557,1847.2
Guam,2022-01-26,,estimate,474.5,1104.7,1734.4,3,102,290,762.4,1377,4257.8
Guam,2022-01-27,,estimate,394,1031.1,1714.1,3,93,247,631.4,1208.2,4158.2
Guam,2022-01-28,,estimate,272.5,659.4,1121.5,3,63,156,427.4,786,2539.4
Guam,2022-01-29,,estimate based on partial data,0,0.5,1.5,0,0,0,0,0,2
Guam,2022-01-30,,estimate based on partial data,161,418.4,694,1,36,101,260,500.2,1646
Guam,2022-01-31,,estimate based on partial data,307,819.8,1551.2,3,67,184,488,923.5,3372.5
Guam,2022-02-01,,estimate based on partial data,173.5,519.9,1136.8,1,39,101,280.4,546.2,2095.3
Guam,2022-02-02,,estimate based on partial data,416.5,1218.3,2449.7,4,94,251,680.4,1339.5,5080.8
Guam,2022-02-03,,estimate based on partial data,379,1169.3,2752,3,83,224,597,1200,4661
Guam,2022-02-04,,estimate based on partial data,231,759.9,1787.5,2,53,136.6,371.4,716.2,3105.1
Guam,2022-02-05,,estimate based on partial data,0,0.5,1.8,0,0,0,0,0,3
Guam,2022-02-06,,forecast,137,481.3,1191.5,1,26,78.6,215,439,2020.4
Guam,2022-02-07,,forecast,247,1018.3,3584.4,2,51,137,404.4,840.5,4014.1
Guam,2022-02-08,,forecast,135,680.7,2224.8,1,27,77.6,224,526,2904
Guam,2022-02-09,,forecast,322,1669.5,5324.4,2,66,177.6,567.4,1296.8,6678.3
Guam,2022-02-10,,forecast,274.5,1929.5,8338.6,2,54.8,156,471,1126.8,7233.4
Guam,2022-02-11,,forecast,165,1161.4,4922.7,1,27,86,304.4,742.5,4474.5
Guam,2022-02-12,,forecast,0,0.8,4.9,0,0,0,0,0,3
Guam,2022-02-13,,forecast,94.5,885.4,5038.4,0,16,48,167,429.8,3298.5
Guam,2022-02-14,,forecast,160,2984.6,42594.8,1,25,84,306,842.2,6841.7
Guam,2022-02-15,,forecast,95.5,1685.8,22024.8,0,16,47,183,478.2,4500.8
Guam,2022-02-16,,forecast,207,5198.1,60698.3,1,33,112,414.4,1207,12599.9
Guam,2022-02-17,,forecast,177,5003,57585.3,1,25,90,374,1158.2,11595.9
Guam,2022-02-18,,forecast,114,5536.5,127602.5,0,15,54,227.4,751.2,9221.2
Guam,2022-02-19,,forecast,0,2.1,18.6,0,0,0,0,0,5
Hawaii,2021-10-16,,estimate,114,117.9,38,63,91,105,123,140,187
Hawaii,2021-10-17,,estimate,125,130,41.4,70,101,115,136,155,205
Hawaii,2021-10-18,,estimate,99,103.5,34.1,54,80,92,108,123,165
Hawaii,2021-10-19,,estimate,80,82.7,27.7,43,63,73,86,99,133
Hawaii,2021-10-20,,estimate,121,125.7,40.4,68,97,112,131.4,149,199
Hawaii,2021-10-21,,estimate,148,153.2,48.7,83,119,136,160,182,241
Hawaii,2021-10-22,,estimate,138,143.1,44.7,79,111,128,149,171,224
Hawaii,2021-10-23,,estimate,146,150.2,47.1,81,116,134,158,179,232
Hawaii,2021-10-24,,estimate,141,146.8,46.2,80,115,131,154,174,229
Hawaii,2021-10-25,,estimate,101,105,33.8,57,81,93,110,126,165
Hawaii,2021-10-26,,estimate,77,79.4,25.7,42,61,71,83,94,127
Hawaii,2021-10-27,,estimate,111,115,37.1,62,89,102,120,136,181
Hawaii,2021-10-28,,estimate,133,137.5,42.3,75,107,123,145,163,212
Hawaii,2021-10-29,,estimate,122,126.7,39.7,69,99,113,132,151,196
Hawaii,2021-10-30,,estimate,128,132.7,41.4,72,103,119,139,158,208
Hawaii,2021-10-31,,estimate,124,128.1,40.3,70,99,114,135,152,200
Hawaii,2021-11-01,,estimate,90,92.6,29.1,51,73,83,97,110,144
Hawaii,2021-11-02,,estimate,68,70.7,23.5,37,54,62,73,85,113
Hawaii,2021-11-03,,estimate,100,104.1,32.8,57,81,93,108,123,163
Hawaii,2021-11-04,,estimate,120,125.3,39.7,68,97,111,131,149,196
Hawaii,2021-11-05,,estimate,114,117.5,36.9,64,91,105,123,140,182
Hawaii,2021-11-06,,estimate,121,125,39.2,68,96,111,132,149,194
Hawaii,2021-11-07,,estimate,120,123.6,39.1,66,96,111,130,147,193
Hawaii,2021-11-08,,estimate,88,91.2,29.9,49,70,80,95,108,145
Hawaii,2021-11-09,,estimate,68,70.9,23.1,37,55,63,74,85,112
Hawaii,2021-11-10,,estimate,102,105.8,34,57,82,94,111,126,167
Hawaii,2021-11-11,,estimate,126,130.5,41.4,71,100,116,137,155,207
Hawaii,2021-11-12,,estimate,120,124.4,39.8,68,96,110,131,148,197
Hawaii,2021-11-13,,estimate,131,135.2,42,74,105,121,142,160,210
Hawaii,2021-11-14,,estimate,129,133.1,42.1,72,103,119,139,159,210
Hawaii,2021-11-15,,estimate,95,98.1,31.4,54,76,87,103,116,156
Hawaii,2021-11-16,,estimate,74,76.3,24.5,41,59,68,80,91,122
Hawaii,2021-11-17,,estimate,109,112.8,35.2,62,88,101,118,135,175
Hawaii,2021-11-18,,estimate,132,136.6,43.7,74,105,121,142,162,216
Hawaii,2021-11-19,,estimate,123,126.7,39.2,70,100,114,132,149,198
Hawaii,2021-11-20,,estimate,129,133.2,42.2,72,103,119,139,159,209
Hawaii,2021-11-21,,estimate,124,129,41.2,70.9,100,114,135,153,203
Hawaii,2021-11-22,,estimate,89,92.7,29.2,50,72,83,97,110,145
Hawaii,2021-11-23,,estimate,67,69.8,23.2,37,53,61,73,84,112
Hawaii,2021-11-24,,estimate,98,100.6,32.2,54,77,90,105,119,158
Hawaii,2021-11-25,,estimate,115.5,119.5,38,65,92,106,125,143,187
Hawaii,2021-11-26,,estimate,105,108.7,35.1,57,83,97,114,130,172
Hawaii,2021-11-27,,estimate,109,113.2,36.3,62.9,87,100,118,135,176
Hawaii,2021-11-28,,estimate,106,109.2,34.1,59,84,97,115,130.2,170
Hawaii,2021-11-29,,estimate,75,78.3,25.6,41,61,69,82,93,126
Hawaii,2021-11-30,,estimate,57,59.3,19.9,31,45,52,62,71,95
Hawaii,2021-12-01,,estimate,84,87.5,29,46,67,77,91,104,141
Hawaii,2021-12-02,,estimate,103,106.5,33.4,57.9,83,95,112,127,163
Hawaii,2021-12-03,,estimate,98,101.3,31.9,56,78,90,106,120,159
Hawaii,2021-12-04,,estimate,106,111,35.3,61,86,98,116,132,176
Hawaii,2021-12-05,,estimate,109,112.7,35.9,61,87,100,119,134,178
Hawaii,2021-12-06,,estimate,85,88,28.5,47,67,78,92,105,138
Hawaii,2021-12-07,,estimate,69,71.7,23,38.9,55,63,75,86,114
Hawaii,2021-12-08,,estimate,112,116.5,37.5,64,89,103,122,139,185
Hawaii,2021-12-09,,estimate,153,158,50.2,85,122,141.6,165,186.2,248.1
Hawaii,2021-12-10,,estimate,161,166.7,52.1,92,129,148,174,198,262
Hawaii,2021-12-11,,estimate,198,205.1,64.7,115,159,182,213,242,324
Hawaii,2021-12-12,,estimate,225,234.7,72.8,131,182,209,244,277,364
Hawaii,2021-12-13,,estimate,196,201.5,63.1,109,156,181,212,238,315
Hawaii,2021-12-14,,estimate,178,183,57.3,98,142,164,191,218,284
Hawaii,2021-12-15,,estimate,315,326.5,100.1,184,258,291,339,384,507
Hawaii,2021-12-16,,estimate,460,476.1,147.2,261.9,374,425,496,563,744
Hawaii,2021-12-17,,estimate,517,533.1,160.9,300,416,479,558,631,825
Hawaii,2021-12-18,,estimate,665.5,683.5,208,379,535.8,616,713,803.2,1051
Hawaii,2021-12-19,,estimate,773,798.6,243.7,452.9,620,710,835.4,950,1233
Hawaii,2021-12-20,,estimate,665,682.5,209.1,380,533,613,717.4,803,1063
Hawaii,2021-12-21,,estimate,586,609.2,188.6,344.9,474,541,638,721,952
Hawaii,2021-12-22,,estimate,1007,1043.5,320.8,583.9,814,932,1085,1227,1639
Hawaii,2021-12-23,,estimate,1381,1428.7,430.3,801.9,1113,1278,1495,1703,2213
Hawaii,2021-12-24,,estimate,1474,1524.8,464.6,865,1191,1361,1590,1804,2367
Hawaii,2021-12-25,,estimate,1755.5,1816,557.2,998,1414.8,1633,1904.4,2155,2834
Hawaii,2021-12-26,,estimate,1889,1955.5,590.4,1102.8,1532.8,1747,2045,2312.2,3027
Hawaii,2021-12-27,,estimate,1523,1576.2,482.5,882.7,1236,1404.6,1646,1865,2458
Hawaii,2021-12-28,,estimate,1275.5,1321.4,402.7,745.9,1033,1183,1379,1558,2045
Hawaii,2021-12-29,,estimate,2017.5,2087.7,640.5,1173.9,1610,1862.6,2176,2475.5,3253.2
Hawaii,2021-12-30,,estimate,2656.5,2727.3,824.7,1532.9,2133,2443.6,2862.4,3229,4171
Hawaii,2021-12-31,,estimate,2622,2708.9,810.7,1560.9,2148.8,2429.6,2818,3184.2,4161.1
Hawaii,2022-01-01,,estimate,2974.5,3079.4,935.1,1756,2403.8,2764,3214.4,3613,4758
Hawaii,2022-01-02,,estimate,3092,3205.8,972.5,1844.8,2506.5,2863,3339,3771.2,4939.1
Hawaii,2022-01-03,,estimate,2396.5,2482.2,768.3,1362,1930.8,2218,2602.4,2940,3844
Hawaii,2022-01-04,,estimate,1961,2031.5,633.6,1141,1567,1812,2122.4,2406,3172
Hawaii,2022-01-05,,estimate,2990.5,3131.2,977.5,1795.6,2429,2760,3234,3696.2,4917.2
Hawaii,2022-01-06,,estimate,3879,4033.2,1259.8,2257.8,3139,3573.6,4191,4737.2,6402.6
Hawaii,2022-01-07,,estimate,3827,3951,1186.3,2246,3111.8,3542,4122.4,4665.2,6064.7
Hawaii,2022-01-08,,estimate,4291,4441.5,1337.4,2543.8,3481,3962,4636,5238,6859.5
Hawaii,2022-01-09,,estimate,4390.5,4546.6,1416.3,2505.9,3546,4066,4714.4,5358.5,7158.1
Hawaii,2022-01-10,,estimate,3339.5,3438.7,1038.2,1924,2710,3103,3598.4,4072.5,5317.1
Hawaii,2022-01-11,,estimate,2654,2741.7,830.6,1552,2165,2458.6,2855,3214,4230.1
Hawaii,2022-01-12,,estimate,3990,4148.2,1283.7,2344.9,3232.5,3701,4310.2,4891.5,6490
Hawaii,2022-01-13,,estimate,5036.5,5208.5,1566.4,2997,4100.2,4673.6,5442.4,6137.2,8015.1
Hawaii,2022-01-14,,estimate,4804.5,4985.8,1524.7,2817,3879.8,4435.6,5185.4,5903,7751.1
Hawaii,2022-01-15,,estimate,5173,5343.8,1582.1,3061,4214,4791.2,5598.4,6311.2,8172.1
Hawaii,2022-01-16,,estimate,5103,5256.6,1583.7,2965,4123.8,4718,5503.4,6215.5,8037.7
Hawaii,2022-01-17,,estimate,3656,3761.8,1143.1,2143.8,2929.8,3372,3934,4446.2,5798
Hawaii,2022-01-18,,estimate,2755.5,2844.1,871.3,1599.9,2216.5,2538,2979.4,3386,4398.2
Hawaii,2022-01-19,,estimate,3889.5,4067.6,1254.8,2272.9,3171,3627.2,4228.4,4833,6340.1
Hawaii,2022-01-20,,estimate,4611,4795,1459.3,2706,3781.8,4277.6,4972,5626,7482.1
Hawaii,2022-01-21,,estimate,4119.5,4264.3,1302.2,2424.9,3341.8,3820.6,4453,5000.2,6648
Hawaii,2022-01-22,,estimate,4160,4307.9,1303.3,2430.6,3398,3872,4470.2,5038.5,6697.1
Hawaii,2022-01-23,,estimate,3774.5,3898.4,1200.2,2198.9,3048.5,3495,4057.4,4573,6134
Hawaii,2022-01-24,,estimate,2608,2706.3,817.8,1549,2134,2426,2812.4,3184.2,4186.4
Hawaii,2022-01-25,,estimate,1836.5,1903.1,572,1081,1501.8,1704,1977,2228,2971.1
Hawaii,2022-01-26,,estimate,2519,2600.5,807.1,1484.9,2027,2317.6,2700.4,3057,4053
Hawaii,2022-01-27,,estimate,2765,2877.1,888,1616,2249.8,2570.6,2975,3380.2,4497
Hawaii,2022-01-28,,estimate,2343,2433.5,732.3,1379.9,1913,2180,2533,2877,3744.1
Hawaii,2022-01-29,,estimate based on partial data,2307,2401.9,727.2,1381,1886,2144,2494.4,2839,3733.1
Hawaii,2022-01-30,,estimate based on partial data,2028,2115.9,641.4,1217.9,1667,1888,2199.4,2490,3284.1
Hawaii,2022-01-31,,estimate based on partial data,1355,1404.1,424.8,805,1100,1256.6,1460.4,1658.2,2162.1
Hawaii,2022-02-01,,estimate based on partial data,933,970.1,297.3,552,759,867.6,1005,1138,1514
Hawaii,2022-02-02,,estimate based on partial data,1260,1303.4,404.8,721.9,1026.8,1163,1350.4,1528,2027
Hawaii,2022-02-03,,estimate based on partial data,1372,1425,454.1,779,1109.8,1264,1484,1685,2249
Hawaii,2022-02-04,,estimate based on partial data,1152,1205.6,399.3,662,925,1059,1251,1427,1955
Hawaii,2022-02-05,,estimate based on partial data,1118,1173.7,392.7,633.9,892.8,1031,1214,1405,1880.1
Hawaii,2022-02-06,,forecast,987,1049.2,382.5,542.9,778.8,903,1086.4,1256.2,1752.1
Hawaii,2022-02-07,,forecast,651,695.6,270.8,339.9,509,590,718,840,1201
Hawaii,2022-02-08,,forecast,452,496.9,220.2,234,346,409,506,596,904
Hawaii,2022-02-09,,forecast,607,680.4,339.4,299.9,458,544,678,826.2,1286.1
Hawaii,2022-02-10,,forecast,665,761.5,427.7,314,490.8,594,744,924,1482
Hawaii,2022-02-11,,forecast,568,665.6,435,246.9,401.8,498,645,798,1415
Hawaii,2022-02-12,,forecast,542,666.6,538.3,225.9,375.8,475,617.4,782.5,1488.1
Hawaii,2022-02-13,,forecast,474,624.1,612.1,185,321.8,411,552,726,1510.2
Hawaii,2022-02-14,,forecast,313,436.5,519.1,116,207,269,376.4,495,1089
