state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Massachusetts,2021-12-13,,forecast,6163.9,7965.9,7147,2778,4342.6,5406.6,7165,9157.7,18350.3
Massachusetts,2021-12-14,,forecast,6356.1,8458.5,8487.8,2762.1,4398.3,5546.1,7425.5,9605.1,20153.9
Massachusetts,2021-12-15,,forecast,6566.1,9005.1,10143.1,2744.1,4452.9,5688,7704.2,10102.2,21944.6
Massachusetts,2021-12-16,,forecast,6775.3,9614.1,12197.6,2733.6,4507,5825.3,8005.6,10628.1,23820.7
Massachusetts,2021-12-17,,forecast,7011.5,10295.4,14760.3,2706.7,4572.8,5965.9,8291.4,11184.7,25898.2
Massachusetts,2021-12-18,,forecast,7244.8,11061.2,17971.8,2681.4,4640.2,6108.5,8613.3,11796.7,28525.3
Massachusetts,2021-12-19,,forecast,7498.5,11926.2,22013.1,2675.9,4704.6,6249.9,8923.7,12392.5,31083.5
Massachusetts,2021-12-20,,forecast,7733,12908.5,27117.6,2660.1,4778.2,6390.8,9262.7,13047.2,34231.8
Massachusetts,2021-12-21,,forecast,7953.1,14029.9,33586.1,2633.3,4835.1,6550.7,9622.3,13691.1,37410.6
Massachusetts,2021-12-22,,forecast,8191.5,15317.4,41807.3,2595.1,4893.3,6699.3,9996.9,14406.3,41182.7
Massachusetts,2021-12-23,,forecast,8445.7,16804.2,52283.5,2555.6,4952.3,6859.9,10376.4,15143.7,45444.2
Massachusetts,2021-12-24,,forecast,8750.5,18531.5,65664.7,2535.4,5018.6,7008.6,10722.2,15964.8,49803.2
Massachusetts,2021-12-25,,forecast,9059.2,20550.2,82793,2511.6,5081.9,7165.7,11126.3,16825.1,54754.7
Massachusetts,2021-12-26,,forecast,9331.1,22923.9,104760.5,2487.2,5156.9,7343.7,11572.8,17608.4,60255.2
Michigan,2021-08-22,,estimate,9704.4,11491.2,6975.5,4252.8,6806.8,8396.5,11083.2,14153.5,25034.1
Michigan,2021-08-23,,estimate,9960.1,11884.2,7255.4,4399.7,7030,8664.1,11464.3,14611.6,25997.3
Michigan,2021-08-24,,estimate,10084.8,12091.7,7391.5,4480,7179.5,8870.1,11650.1,14787.7,26523
Michigan,2021-08-25,,estimate,10158.9,12229.9,7491.2,4524.4,7232.4,8975,11742.4,14950,26921.7
Michigan,2021-08-26,,estimate,10242.5,12338.1,7591,4571.4,7290.2,9016.3,11783.7,15004.8,27289.5
Michigan,2021-08-27,,estimate,10291.6,12430.9,7704.2,4616.2,7292.7,9044.6,11854.4,14991.3,27745.2
Michigan,2021-08-28,,estimate,10348.6,12513.2,7834.1,4663.6,7349.3,9082.6,11936.3,15017.4,28236.8
Michigan,2021-08-29,,estimate,10363,12585.5,7979.1,4725.6,7370.6,9092.7,11977.6,15029.6,28707.8
Michigan,2021-08-30,,estimate,10335.1,12646.1,8134.3,4735.3,7370.9,9065,11952.9,15116.4,29568
Michigan,2021-08-31,,estimate,10310.3,12692.2,8292.9,4751.2,7385.5,9069.5,11900.1,15127.2,29699
Michigan,2021-09-01,,estimate,10261.4,12720.7,8446.5,4754.3,7333.6,9075.6,11832.4,15172.1,29658.8
Michigan,2021-09-02,,estimate,10200.8,12728.1,8586.5,4744,7296.7,9017.8,11783.6,15150.5,29580.4
Michigan,2021-09-03,,estimate,10117.1,12711.1,8703.9,4747.8,7238.3,8965.1,11710.1,15151.1,30017.6
Michigan,2021-09-04,,estimate,10047.8,12666.9,8790.3,4730.2,7199.8,8882.4,11575.2,15074.5,29998.7
Michigan,2021-09-05,,estimate,9984.6,12593,8838.5,4716.2,7127,8781.2,11493.3,14930.6,29935.7
Michigan,2021-09-06,,estimate,9894.6,12487.9,8841.9,4692.3,7060,8692.2,11349.9,14773.7,29463.6
Michigan,2021-09-07,,estimate,9736.1,12350.8,8795.4,4636.1,6989.7,8598.3,11176.9,14492.1,28945.6
Michigan,2021-09-08,,estimate,9593.5,12181.7,8695,4609.7,6903.7,8531.6,11016.5,14317,28529.1
Michigan,2021-09-09,,estimate,9484.2,11981.8,8538.9,4600.1,6809.5,8387.1,10842.2,14128.2,28126.1
Michigan,2021-09-10,,estimate,9334.9,11753,8328.6,4566,6720.1,8204.8,10641.5,13784,27276.9
Michigan,2021-09-11,,estimate,9182.5,11498.2,8068.4,4514.4,6588.9,8055.1,10441.4,13464.9,26476.1
Michigan,2021-09-12,,estimate,8969.4,11220.5,7765.5,4454.1,6484.3,7916.8,10200.1,13156.1,25537.7
Michigan,2021-09-13,,estimate,8786.7,10923.5,7428.4,4394.3,6382.3,7780.2,9985.6,12793.4,24477.9
Michigan,2021-09-14,,estimate,8603.7,10610.7,7065.2,4332.8,6268.1,7597.3,9775.2,12407.6,23763
Michigan,2021-09-15,,estimate,8389.4,10285.6,6683.8,4281,6165,7423.5,9536,12029.5,22785.7
Michigan,2021-09-16,,estimate,8179.1,9951.4,6291.2,4263.4,6046.3,7250.1,9319.7,11620.2,21709.8
Michigan,2021-09-17,,estimate,7974.1,9611.3,5893.7,4177.9,5919.7,7089.7,9058,11205.2,20379.2
Michigan,2021-09-18,,estimate,7752.1,9268.1,5497.1,4108.9,5796.7,6917.6,8792.2,10764.5,19582.4
Michigan,2021-09-19,,estimate,7546.4,8924.4,5106.9,4039.5,5673.4,6752,8521.2,10352.4,18600.8
Michigan,2021-09-20,,estimate,7345.5,8582.9,4727.9,3957.9,5567.1,6580.2,8240.2,9944.9,17394.9
Michigan,2021-09-21,,estimate,7125.3,8245.7,4364.5,3894.4,5443.7,6402.2,7958.3,9575.1,16416
Michigan,2021-09-22,,estimate,6925.4,7915.1,4020.6,3839,5324,6240.4,7685.1,9186.3,15565.4
Michigan,2021-09-23,,estimate,6705.5,7592.7,3698.9,3770.3,5188.5,6077.1,7422.2,8818.9,14612
Michigan,2021-09-24,,estimate,6482.3,7280.1,3401.5,3685,5034,5882.4,7147.9,8479.7,13841.9
Michigan,2021-09-25,,estimate,6273.4,6978.3,3129.7,3595.6,4889.3,5708,6873.7,8140.4,12913.3
Michigan,2021-09-26,,estimate,6071.6,6688.5,2884,3509.6,4772,5527.4,6612.3,7789.9,12000
Michigan,2021-09-27,,estimate,5856.3,6411.2,2663.9,3425.3,4637.4,5362.3,6382,7455.5,11348.1
Michigan,2021-09-28,,estimate,5642.2,6147.1,2468.8,3319.7,4500.1,5175.1,6148.1,7122.2,10748.7
Michigan,2021-09-29,,estimate,5447.1,5896.5,2297.2,3231.6,4364.7,4999.8,5919.7,6825.5,10157.6
Michigan,2021-09-30,,estimate,5262.7,5659.6,2147.4,3107.5,4212,4832.2,5704.7,6560.6,9648.3
Michigan,2021-10-01,,estimate,5081.7,5436.3,2017.4,3015,4086,4677.2,5506.7,6314.6,9106.8
Michigan,2021-10-02,,estimate,4890.7,5226.6,1905.1,2896.6,3945.1,4531.8,5314,6083.6,8694.6
Michigan,2021-10-03,,estimate,4726.7,5030.3,1808.5,2785.8,3809.5,4366.1,5126.4,5858.1,8323.2
Michigan,2021-10-04,,estimate,4573.5,4847.1,1725.5,2676.5,3678,4213.3,4960.5,5663.2,7927.4
Michigan,2021-10-05,,estimate,4426,4676.8,1654.2,2554.9,3536.4,4069.9,4795.6,5476.7,7645.5
Michigan,2021-10-06,,estimate,4295.8,4518.8,1593.1,2453.6,3408,3942.8,4653.5,5308,7398.4
Michigan,2021-10-07,,estimate,4155.2,4372.8,1540.6,2348.1,3286,3821.8,4514.2,5136.2,7149.7
Michigan,2021-10-08,,estimate,4043.1,4238.3,1495.4,2267.1,3173.7,3691.7,4376.2,5003.3,6908
Michigan,2021-10-09,,estimate,3914.5,4114.7,1456.1,2177.2,3073.4,3573,4262.8,4884.4,6713.3
Michigan,2021-10-10,,estimate,3810,4001.6,1421.7,2102.2,2969.5,3470.6,4166.1,4775.1,6571.5
Michigan,2021-10-11,,estimate,3720.8,3898.4,1391.3,2034.1,2888.2,3376.1,4060.3,4666.3,6416.6
Michigan,2021-10-12,,estimate,3629.8,3804.6,1364,1977.2,2819.7,3296,3959,4573.1,6286.3
Michigan,2021-10-13,,estimate,3542.5,3719.8,1339,1912.6,2750.5,3214.1,3879.4,4481.4,6112.1
Michigan,2021-10-14,,estimate,3474,3643.4,1315.9,1856.8,2685.3,3144,3806.9,4407.7,5991.4
Michigan,2021-10-15,,estimate,3403,3575.1,1294.2,1816.8,2632.2,3088.1,3736.1,4333.9,5896.9
Michigan,2021-10-16,,estimate,3359.1,3514.4,1273.3,1782.7,2575.6,3027.6,3678.4,4269.9,5820.1
Michigan,2021-10-17,,estimate,3306.6,3460.9,1253.2,1739.7,2529.5,2996.1,3613.4,4213.6,5719
Michigan,2021-10-18,,estimate,3259.3,3414.3,1233.4,1727,2492.1,2949.2,3564.1,4167.7,5647.7
Michigan,2021-10-19,,estimate,3218.5,3374.2,1213.8,1716,2468.1,2914.6,3524.3,4107.1,5573.7
Michigan,2021-10-20,,estimate,3182.2,3340.4,1194.4,1712.4,2450.8,2887.9,3487.4,4071.4,5521.6
Michigan,2021-10-21,,estimate,3148.6,3312.6,1175,1715.9,2432.1,2863,3463.3,4022.4,5475.7
Michigan,2021-10-22,,estimate,3139.9,3290.6,1155.7,1715.4,2427.9,2840.6,3443.8,3980.4,5431.3
Michigan,2021-10-23,,estimate,3121.2,3274.2,1136.6,1730.6,2424.4,2842.4,3431,3948.9,5374.6
Michigan,2021-10-24,,estimate,3111.9,3263.2,1117.8,1746.8,2421.7,2839.2,3412.9,3938.9,5321.4
Michigan,2021-10-25,,estimate,3102,3257.5,1099.5,1766.5,2431.2,2843.3,3409.4,3902.1,5262.2
Michigan,2021-10-26,,estimate,3105,3256.8,1081.7,1795.8,2441,2845.7,3395.7,3886.4,5235.6
Michigan,2021-10-27,,estimate,3116.1,3261.1,1065,1820.9,2470.4,2858.2,3382.8,3877.4,5212
Michigan,2021-10-28,,estimate,3133.2,3270.1,1049.5,1851.1,2496.4,2881.6,3404.4,3871.4,5195.9
Michigan,2021-10-29,,estimate,3153.2,3283.8,1035.9,1877.5,2533.1,2901.1,3410.7,3875.6,5180
Michigan,2021-10-30,,estimate,3171.3,3301.8,1024.4,1911.7,2564.2,2930.4,3429.7,3872.1,5163.9
Michigan,2021-10-31,,estimate,3195.9,3323.9,1015.8,1939.9,2591.8,2961.9,3442.6,3886.5,5179.8
Michigan,2021-11-01,,estimate,3222.1,3350,1010.6,1972.3,2626.3,2989.6,3470,3912.6,5179.2
Michigan,2021-11-02,,estimate,3251.4,3379.6,1009.1,2004,2656.8,3023.6,3497.2,3934.4,5192.4
Michigan,2021-11-03,,estimate,3287,3412.5,1011.8,2043.5,2694,3060.9,3518.1,3964.6,5243.5
Michigan,2021-11-04,,estimate,3318.9,3448.4,1018.7,2073,2734.9,3096.2,3554.6,4005,5282.5
Michigan,2021-11-05,,estimate,3350.3,3486.8,1029.7,2107.8,2773.1,3133,3588.8,4017.7,5361.7
Michigan,2021-11-06,,estimate,3391.2,3527.3,1044.3,2153.8,2810.2,3161.6,3614.4,4050.9,5402
Michigan,2021-11-07,,estimate,3425.3,3569.4,1061.9,2187.7,2848.9,3194.9,3644.4,4095.8,5462.7
Michigan,2021-11-08,,estimate,3473.2,3612.7,1082,2218.5,2886.8,3228.2,3677.8,4154.2,5553.5
Michigan,2021-11-09,,estimate,3502.3,3656.5,1103.6,2264.3,2919.3,3268.9,3720.5,4199.2,5631.1
Michigan,2021-11-10,,estimate,3527.4,3700.5,1126.4,2293.8,2950.4,3308.5,3766.2,4225.9,5715.5
Michigan,2021-11-11,,estimate,3562.1,3744.2,1149.6,2320.5,2981.5,3336.8,3817.1,4280.5,5834.6
Michigan,2021-11-12,,estimate,3586.7,3787,1173,2355.9,3011.3,3367.4,3853.5,4328.9,5890.2
Michigan,2021-11-13,,estimate,3625.8,3828.6,1196.2,2373.2,3030.9,3387.5,3889,4364.1,5940.1
Michigan,2021-11-14,,estimate,3654.2,3868.6,1219,2385.2,3060.9,3415.5,3919.8,4417.9,6010.6
Michigan,2021-11-15,,estimate,3689.9,3907,1241.5,2402,3079.7,3435.8,3951,4463.7,6095.2
Michigan,2021-11-16,,estimate,3713.5,3943.4,1263.9,2409.1,3100.6,3459.2,3992.2,4504.8,6206.5
Michigan,2021-11-17,,estimate,3727.9,3977.8,1286.5,2429.7,3122.4,3480.7,4026,4554.6,6328.1
Michigan,2021-11-18,,estimate,3760.4,4010.3,1309.6,2436.5,3146.4,3507.9,4059.7,4586.2,6362.2
Michigan,2021-11-19,,estimate,3785.9,4041,1333.7,2445.6,3153.5,3527.7,4073.4,4636.2,6496
Michigan,2021-11-20,,estimate,3810.3,4069.9,1359.3,2449.5,3162.1,3544,4103.7,4676.9,6575.9
Michigan,2021-11-21,,estimate,3826.2,4097.4,1387.5,2454.4,3159.1,3562.6,4133.9,4719.4,6648
Michigan,2021-11-22,,estimate,3848.3,4123.7,1419.3,2436.1,3158.7,3572.4,4161.7,4766.4,6731.4
Michigan,2021-11-23,,estimate,3858.5,4149.4,1456.4,2421.3,3146,3579.2,4182.8,4813.8,6849.5
Michigan,2021-11-24,,estimate,3877,4174.9,1500.8,2400.6,3134.4,3585.8,4203,4855.1,7042.6
Michigan,2021-11-25,,estimate,3892.7,4201,1554.7,2377.6,3127,3590.1,4222.4,4877.5,7134.7
Michigan,2021-11-26,,estimate,3897.7,4228.3,1620.7,2347.1,3116.6,3594,4237.1,4930.2,7333.5
Michigan,2021-11-27,,estimate,3899.3,4257.9,1701.5,2303.5,3099.4,3589.3,4244.5,4975.5,7494.2
Michigan,2021-11-28,,estimate,3907.9,4290.6,1800.1,2265.6,3082.8,3572.7,4262.5,5038.1,7705.6
Michigan,2021-11-29,,estimate,3901.5,4327.9,1919.9,2206.1,3043,3563.9,4292,5098.9,7924.5
Michigan,2021-11-30,,estimate,3902.9,4370.9,2064.6,2151.4,3012.7,3546.4,4292.5,5184.4,8260.7
Michigan,2021-12-01,,estimate,3900.1,4421.2,2238.6,2098.4,2972.2,3524.2,4317.6,5243.4,8543.2
Michigan,2021-12-02,,estimate,3906.9,4480.5,2447.5,2006.2,2916.4,3507.4,4348.4,5302,8981.4
Michigan,2021-12-03,,estimate,3914.6,4550.9,2698.7,1924.7,2875.4,3485.2,4360.4,5390.3,9532.8
Michigan,2021-12-04,,estimate,3914,4634.6,3002.6,1837.1,2824.1,3448.6,4388.1,5487.7,9952.3
Michigan,2021-12-05,,estimate based on partial data,3909.2,4734.6,3374.5,1728.6,2776.9,3415.4,4409.2,5591.7,10552.6
Michigan,2021-12-06,,estimate based on partial data,3897.8,4854.6,3836.6,1647,2718.2,3387.7,4444.6,5745.5,11213
Michigan,2021-12-07,,estimate based on partial data,3891.4,4999.3,4422.6,1539.7,2653.4,3354.8,4480.6,5859.9,11867
Michigan,2021-12-08,,estimate based on partial data,3892.4,5175.1,5183,1443.8,2605,3323.7,4507.7,6013.7,12686.8
Michigan,2021-12-09,,estimate based on partial data,3884.7,5390.8,6195.9,1348.7,2531.9,3304.4,4546.6,6156.5,13413.4
Michigan,2021-12-10,,estimate based on partial data,3884.4,5658.8,7583.1,1256.3,2479.5,3274.2,4585.5,6278.5,14797.3
Michigan,2021-12-11,,estimate based on partial data,3891.7,5997.4,9539.1,1164.9,2425.1,3249.6,4639,6440.8,15997.1
Michigan,2021-12-12,,estimate based on partial data,3894.5,6434.2,12382.7,1076.3,2356.8,3216.9,4692.8,6589.4,17531.9
Michigan,2021-12-13,,forecast,3892.6,6951.2,16154.5,998.5,2308.9,3191.3,4733.5,6761.6,19376.8
Michigan,2021-12-14,,forecast,3893.7,7601.4,21452.2,899.6,2251.3,3166.1,4768.5,6966.4,21250.7
Michigan,2021-12-15,,forecast,3890.5,8428.2,28942.3,841,2199.7,3135.5,4800.3,7145.3,23498.8
Michigan,2021-12-16,,forecast,3889.7,9493,39606.7,769.6,2146.3,3100.3,4826.6,7347.5,25546
Michigan,2021-12-17,,forecast,3897.8,10882.8,54897.3,705.4,2114.9,3088.7,4880.6,7502.9,27824.2
Michigan,2021-12-18,,forecast,3894.1,12721.4,76969.2,643.3,2070.9,3053.8,4918.8,7698.5,30942.8
Michigan,2021-12-19,,forecast,3903.6,15186,109036.3,594.4,2032.2,3036.8,4942.8,7923.6,34018
Michigan,2021-12-20,,forecast,3895.1,18532.3,155910.4,540.6,1993.6,3015.8,4993.4,8106.4,37229.9
Michigan,2021-12-21,,forecast,3890.4,23130.8,224822.8,496.2,1945.7,2993.8,5051.6,8315.5,40867.6
Michigan,2021-12-22,,forecast,3870.4,29521.7,326679.6,453,1911.2,2980.5,5091.9,8590,44652.4
Michigan,2021-12-23,,forecast,3866.2,38496,477983.9,420.8,1864.9,2954.3,5129.1,8772.6,47984.9
Michigan,2021-12-24,,forecast,3880.6,51217.6,703788,382.1,1818.8,2924.6,5171.2,9045.6,51778.3
Michigan,2021-12-25,,forecast,3872.9,69406.3,1042237,351.2,1775.8,2912.9,5210.3,9243.7,57193.6
Michigan,2021-12-26,,forecast,3875.8,95612.6,1551579.1,318.5,1741.7,2885,5266.8,9474.6,62064.3
Minnesota,2021-08-23,,estimate,1731.5,1751.9,299.3,1310.7,1533.1,1655.7,1806.1,1929.7,2281.4
Minnesota,2021-08-24,,estimate,1760.4,1781.7,301,1337.3,1563.2,1685.3,1835.8,1962.9,2312.9
Minnesota,2021-08-25,,estimate,1785,1805.3,298.3,1366.1,1589,1708.3,1858.8,1985.2,2333.6
Minnesota,2021-08-26,,estimate,1806.5,1826.5,294.2,1389,1612.7,1729.6,1880.7,2005,2347.6
Minnesota,2021-08-27,,estimate,1828.6,1846.8,289.9,1413,1636.7,1753.5,1900.8,2023.8,2363.8
Minnesota,2021-08-28,,estimate,1847.7,1867,285.7,1443.2,1659.6,1773.5,1919.7,2040,2375.2
Minnesota,2021-08-29,,estimate,1866.8,1887.2,281.9,1469.5,1682.8,1795.4,1939.6,2058.4,2387.9
Minnesota,2021-08-30,,estimate,1885.6,1907.6,278.6,1495.9,1707.7,1818,1959.7,2076.9,2402.8
Minnesota,2021-08-31,,estimate,1906.3,1928.3,275.6,1522,1731.5,1841.1,1979.9,2095.2,2418.1
Minnesota,2021-09-01,,estimate,1924.7,1949.2,273.2,1547.6,1755.2,1862.3,2000.6,2117.6,2437.5
Minnesota,2021-09-02,,estimate,1945.5,1970.4,271.2,1568.3,1778.7,1882.3,2022.3,2137.5,2447.4
Minnesota,2021-09-03,,estimate,1966.8,1991.9,269.6,1590.5,1802.4,1904,2042.1,2158.8,2460.9
Minnesota,2021-09-04,,estimate,1991.7,2013.6,268.4,1612.2,1826.1,1925.9,2061.4,2180.1,2480.3
Minnesota,2021-09-05,,estimate,2013.9,2035.6,267.6,1633.9,1848.4,1948.9,2084.7,2201.7,2502.6
Minnesota,2021-09-06,,estimate,2035.8,2057.8,267.1,1657.7,1872.9,1969.9,2106.7,2222.4,2524.1
Minnesota,2021-09-07,,estimate,2055.7,2080.2,266.9,1683.1,1895.4,1994.1,2127.3,2244.4,2540.9
Minnesota,2021-09-08,,estimate,2079.7,2102.9,267.1,1701.6,1919.2,2017.3,2150.9,2266.1,2567
Minnesota,2021-09-09,,estimate,2104.1,2125.8,267.5,1729.4,1940.2,2039.2,2171.6,2289.8,2586.8
Minnesota,2021-09-10,,estimate,2127.7,2148.9,268.1,1750.4,1962.4,2062.9,2193.9,2310.8,2608.9
Minnesota,2021-09-11,,estimate,2150.4,2172.1,269,1772.7,1984.2,2083.9,2217.7,2333.7,2634.1
Minnesota,2021-09-12,,estimate,2172.8,2195.6,270,1795.7,2006.4,2107.4,2242.6,2357.7,2659.5
Minnesota,2021-09-13,,estimate,2196.9,2219.1,271.2,1821.4,2027.3,2130.1,2264.9,2381.6,2685.1
Minnesota,2021-09-14,,estimate,2219.3,2242.8,272.6,1844.8,2050,2153.6,2289.7,2407.7,2719.4
Minnesota,2021-09-15,,estimate,2241.7,2266.6,274.1,1868,2071.3,2176.1,2310.6,2431.6,2748.1
Minnesota,2021-09-16,,estimate,2265.5,2290.4,275.8,1892.9,2095.4,2198.2,2332.6,2456.3,2771.1
Minnesota,2021-09-17,,estimate,2290.4,2314.3,277.5,1914.7,2118.5,2221.9,2356.2,2479.4,2801.2
Minnesota,2021-09-18,,estimate,2312,2338.2,279.3,1937.3,2143.2,2245.7,2378.4,2501,2828.4
Minnesota,2021-09-19,,estimate,2335.4,2362,281.2,1958.5,2167.3,2268.1,2402.2,2528.4,2855.5
Minnesota,2021-09-20,,estimate,2358.1,2385.9,283,1978.7,2190.5,2293.8,2424.6,2553,2885
Minnesota,2021-09-21,,estimate,2379.6,2409.7,284.9,1998.4,2214,2317.6,2447.2,2577.5,2913.2
Minnesota,2021-09-22,,estimate,2403.9,2433.5,286.7,2019.8,2236.8,2339,2472.3,2600.9,2932.5
Minnesota,2021-09-23,,estimate,2426.9,2457.2,288.5,2041.5,2259.2,2362.5,2496.5,2625.3,2962.4
Minnesota,2021-09-24,,estimate,2450.6,2480.8,290.3,2059.1,2282.2,2387,2520.2,2648.5,2989.6
Minnesota,2021-09-25,,estimate,2474.7,2504.4,292,2080.6,2304.7,2409.8,2543.1,2670.5,3016
Minnesota,2021-09-26,,estimate,2498,2527.9,293.8,2099,2329.7,2432.9,2568.9,2698.4,3049.5
Minnesota,2021-09-27,,estimate,2522.5,2551.3,295.5,2115.4,2351.5,2455.7,2592.9,2723.6,3077.6
Minnesota,2021-09-28,,estimate,2546.5,2574.7,297.3,2135.6,2373.7,2478.5,2618,2747.9,3106.1
Minnesota,2021-09-29,,estimate,2569.9,2598.1,299.2,2160.1,2395.2,2503.1,2643.1,2772.4,3132.9
Minnesota,2021-09-30,,estimate,2592.2,2621.5,301.1,2179.3,2416,2525.9,2668.3,2797.2,3162.7
Minnesota,2021-10-01,,estimate,2617.6,2645,303.2,2202.4,2439.1,2549.3,2694.2,2823.2,3189.3
Minnesota,2021-10-02,,estimate,2643.1,2668.5,305.3,2221.7,2460.3,2569.1,2718.5,2848.7,3207.8
Minnesota,2021-10-03,,estimate,2669.6,2692.2,307.5,2244.5,2482.7,2593.2,2744.1,2874.4,3242.8
Minnesota,2021-10-04,,estimate,2694.4,2715.9,309.8,2256.6,2503.2,2618,2767.6,2897.9,3262.5
Minnesota,2021-10-05,,estimate,2717.4,2739.9,312.2,2275.7,2527.7,2640.9,2792.4,2919.7,3282.9
Minnesota,2021-10-06,,estimate,2741.6,2764,314.6,2297.9,2551.2,2665.1,2817.4,2943.6,3311.2
Minnesota,2021-10-07,,estimate,2766.1,2788.4,317.2,2317.1,2572.5,2691.5,2842.5,2969.8,3339.3
Minnesota,2021-10-08,,estimate,2790.3,2813,319.7,2340.9,2596.5,2715.9,2869.4,2994.3,3365.2
Minnesota,2021-10-09,,estimate,2813.7,2838,322.3,2356.3,2619.8,2742.8,2895.1,3020,3401.3
Minnesota,2021-10-10,,estimate,2836.8,2863.3,325,2377,2644.4,2766.6,2919.6,3047.6,3432.1
Minnesota,2021-10-11,,estimate,2863.5,2888.9,327.7,2392.7,2669.4,2790.7,2946.9,3076.7,3460.4
Minnesota,2021-10-12,,estimate,2890.7,2914.9,330.4,2414,2692.8,2816.9,2973.5,3107.9,3489.4
Minnesota,2021-10-13,,estimate,2917.5,2941.3,333,2439.1,2717.3,2840.5,2998.5,3135.9,3519.7
Minnesota,2021-10-14,,estimate,2941.2,2968.2,335.8,2459.6,2741.2,2865.7,3024.6,3162.9,3558.4
Minnesota,2021-10-15,,estimate,2969.2,2995.5,338.5,2479.2,2766.7,2893,3053.5,3194.8,3590.3
Minnesota,2021-10-16,,estimate,3000.7,3023.2,341.2,2502.7,2792.7,2918.9,3081.1,3224.4,3620.5
Minnesota,2021-10-17,,estimate,3026,3051.4,343.9,2527.2,2820.6,2947,3109.8,3253.7,3652.3
Minnesota,2021-10-18,,estimate,3053.9,3080,346.7,2554.7,2848,2973,3139,3281.5,3694.7
Minnesota,2021-10-19,,estimate,3082.2,3109,349.6,2583,2874.3,3001,3169.4,3312.1,3720.3
Minnesota,2021-10-20,,estimate,3111.4,3138.5,352.6,2607.7,2899,3031.2,3200.1,3341.1,3750.5
Minnesota,2021-10-21,,estimate,3142.6,3168.4,355.6,2634.2,2929.4,3059,3229.4,3372.2,3784.3
Minnesota,2021-10-22,,estimate,3170.7,3198.6,358.8,2664,2958.3,3089,3257.7,3407.9,3823.6
Minnesota,2021-10-23,,estimate,3200.9,3229.2,362.2,2687.8,2984.1,3120.1,3286.7,3436.7,3862.9
Minnesota,2021-10-24,,estimate,3232.4,3260.2,365.8,2718.3,3016.6,3150.9,3316.8,3470.9,3898.8
Minnesota,2021-10-25,,estimate,3262.6,3291.4,369.6,2747.2,3042.9,3179.8,3346.2,3501.8,3941.8
Minnesota,2021-10-26,,estimate,3292.3,3322.9,373.6,2774.9,3068.6,3208.9,3380.5,3541,3985.7
Minnesota,2021-10-27,,estimate,3322.4,3354.6,377.9,2800.6,3096.6,3237.8,3414.3,3572.4,4025.3
Minnesota,2021-10-28,,estimate,3352.1,3386.4,382.5,2826,3126,3267.9,3444.5,3609.7,4073.1
Minnesota,2021-10-29,,estimate,3379.1,3418.3,387.3,2852.6,3155.8,3298.4,3480,3645.1,4112.7
Minnesota,2021-10-30,,estimate,3410,3450.3,392.4,2875.5,3180.7,3323.3,3510.9,3682.3,4154.8
Minnesota,2021-10-31,,estimate,3442.2,3482.3,397.7,2897.5,3212.9,3352.8,3545.2,3716.6,4207.2
Minnesota,2021-11-01,,estimate,3473.5,3514.3,403.3,2917.9,3240.3,3382.2,3576.6,3748.9,4237.9
Minnesota,2021-11-02,,estimate,3504.6,3546.1,409,2941.6,3266.8,3412.2,3611,3785,4277.4
Minnesota,2021-11-03,,estimate,3535.6,3577.8,415,2963.7,3297.1,3443.3,3638.7,3819.3,4308.1
Minnesota,2021-11-04,,estimate,3566.7,3609.4,421.1,2982.6,3322,3472.2,3669.5,3852.8,4353
Minnesota,2021-11-05,,estimate,3598.3,3640.7,427.4,3006.8,3349.9,3503.8,3700.9,3886.4,4399.6
Minnesota,2021-11-06,,estimate,3628.8,3671.8,433.8,3033.8,3377.1,3533.5,3732.2,3922.1,4450.3
Minnesota,2021-11-07,,estimate,3661.2,3702.6,440.3,3058.4,3402.6,3562.4,3763.5,3956.2,4496.5
Minnesota,2021-11-08,,estimate,3691.6,3733.2,446.9,3078.1,3428.1,3588.5,3794.2,3988.7,4542.2
Minnesota,2021-11-09,,estimate,3721.8,3763.5,453.5,3100,3451.5,3617.9,3825.7,4022.9,4585.4
Minnesota,2021-11-10,,estimate,3749.2,3793.5,460.3,3118.4,3478.4,3646,3856.8,4057.9,4621.8
Minnesota,2021-11-11,,estimate,3778.8,3823.3,467.3,3142.4,3503.1,3675.1,3887.7,4091.2,4670.3
Minnesota,2021-11-12,,estimate,3807.8,3852.9,474.4,3161.8,3529.4,3703.1,3918.3,4119.6,4708.3
Minnesota,2021-11-13,,estimate,3835.8,3882.3,481.8,3185.2,3552.8,3723.7,3945.3,4153,4754.8
Minnesota,2021-11-14,,estimate,3864.8,3911.6,489.5,3209.2,3575.4,3751.7,3978.3,4190.1,4785.2
Minnesota,2021-11-15,,estimate,3892.7,3940.7,497.7,3226.5,3598.7,3778.4,4009.2,4221.6,4831.1
Minnesota,2021-11-16,,estimate,3921.8,3969.7,506.5,3244,3621.8,3800.9,4040.7,4253.6,4879.9
Minnesota,2021-11-17,,estimate,3947.9,3998.7,516,3258.5,3644.5,3829.8,4072.3,4287,4917.6
Minnesota,2021-11-18,,estimate,3977.2,4027.7,526.4,3273.9,3666.4,3856.6,4101.7,4325.3,4963.1
Minnesota,2021-11-19,,estimate,4004.5,4056.7,537.8,3285,3686.9,3881.5,4133.2,4363.1,5008.6
