region,date,confirm
Kingston upon Thames,2021-10-22,0
Lambeth,2021-10-22,3
Lewisham,2021-10-22,4
Merton,2021-10-22,3
Newham,2021-10-22,6
Redbridge,2021-10-22,6
Richmond upon Thames,2021-10-22,0
Southwark,2021-10-22,3
Sutton,2021-10-22,4
Tower Hamlets,2021-10-22,4
Waltham Forest,2021-10-22,5
Wandsworth,2021-10-22,2
Westminster,2021-10-22,2
Cambridgeshire,2021-10-22,3
Cumbria,2021-10-22,9
Derbyshire,2021-10-22,11
Devon,2021-10-22,4
East Sussex,2021-10-22,5
Essex,2021-10-22,12
Gloucestershire,2021-10-22,4
Hampshire,2021-10-22,16
Hertfordshire,2021-10-22,20
Kent,2021-10-22,18
Lancashire,2021-10-22,26
Leicestershire,2021-10-22,7
Lincolnshire,2021-10-22,3
Norfolk,2021-10-22,13
Northamptonshire,2021-10-22,6
North Yorkshire,2021-10-22,10
Nottinghamshire,2021-10-22,6
Oxfordshire,2021-10-22,0
Somerset,2021-10-22,9
Staffordshire,2021-10-22,12
Suffolk,2021-10-22,12
Surrey,2021-10-22,8
