source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
united-kingdom-admissions,Northern Ireland,2021-01-06,,1.01707287870171,1.01422318065221,0.032657152429128,0.956756349882108,0.993112868739152,1.00853592540019,1.02522003003654,1.03722663454914,1.06224656826507
united-kingdom-admissions,Northern Ireland,2021-01-07,,0.999419222155489,0.996166640290619,0.0344274988199314,0.934829103333759,0.97404421867875,0.989558540189931,1.00807498411508,1.02141423053853,1.04664361258944
united-kingdom-admissions,Northern Ireland,2021-01-08,,0.982147963726225,0.979074543480966,0.0358723478857311,0.91618883510098,0.955663735607416,0.972739844420271,0.991794792393456,1.00614373543513,1.03119002225543
united-kingdom-admissions,Northern Ireland,2021-01-09,,0.966881027326356,0.963152435031633,0.036703293370894,0.898258635857476,0.939344214523805,0.956495464230865,0.976825290094516,0.990670400565825,1.01567017618241
united-kingdom-admissions,Northern Ireland,2021-01-10,,0.952408381162643,0.948526061234164,0.0367345419927733,0.881521795632238,0.925653958031271,0.942221276981858,0.962116094465779,0.975822854336504,1.00040115494747
united-kingdom-admissions,Northern Ireland,2021-01-11,,0.938985542933858,0.935237868799987,0.0359000188685548,0.868355433000287,0.913814912612876,0.930376073456475,0.948604770423766,0.961539261845872,0.984930587757677
united-kingdom-admissions,Northern Ireland,2021-01-12,,0.92742904386549,0.923245840770686,0.0342749749620484,0.858892832634096,0.903290745026379,0.918573165137203,0.935619774994869,0.94736111135272,0.971174994760934
united-kingdom-admissions,Northern Ireland,2021-01-13,,0.916041235442004,0.91242417170672,0.0321094481987411,0.853627031351747,0.893661938564026,0.908349427300688,0.922970241482769,0.934415794133629,0.958483722669982
united-kingdom-admissions,Northern Ireland,2021-01-14,,0.904940716159367,0.902565652796963,0.0298711830174896,0.849075345649741,0.886193599236629,0.898432978333457,0.911064125312822,0.922166979755971,0.946902253809353
united-kingdom-admissions,Northern Ireland,2021-01-15,,0.894090880252466,0.893386179443996,0.0282549688559421,0.844511558931273,0.877415832881937,0.887950426409627,0.900615060476421,0.910642294561025,0.938101785935879
united-kingdom-admissions,Northern Ireland,2021-01-16,,0.88356374785731,0.884532359111357,0.0280287763374298,0.839589569975574,0.86715094687961,0.877300336032791,0.889834485744922,0.900697462942726,0.93220787913072
united-kingdom-admissions,Northern Ireland,2021-01-17,,0.873179591747022,0.875593603130241,0.0296263112991641,0.832544739316058,0.856101357126017,0.866764061749139,0.879436920110054,0.893228906045754,0.928562067203606
united-kingdom-admissions,Northern Ireland,2021-01-18,,0.861863456315903,0.866120139291004,0.0328146064896144,0.819542580087853,0.843539131910353,0.854479210526779,0.869923617847176,0.886398320976147,0.925963921898485
united-kingdom-admissions,Northern Ireland,2021-01-19,,0.850291300428617,0.855647910224702,0.0368550028287864,0.80384275411041,0.829922930514947,0.841112118581838,0.860133257403536,0.87802266824943,0.923290341671548
united-kingdom-admissions,Northern Ireland,2021-01-20,,0.837186179549562,0.843730232386688,0.0408908652331187,0.787997705274416,0.814292168966691,0.827612951555122,0.849084899980722,0.868421508029904,0.919643341633764
united-kingdom-admissions,Northern Ireland,2021-01-21,,0.823091782922007,0.829974447450902,0.0441786872795222,0.770656556794756,0.797613159874639,0.812078057506835,0.834177556832658,0.855975049600288,0.911874416208573
united-kingdom-admissions,Northern Ireland,2021-01-22,,0.806462869584113,0.814079900209282,0.046171183605507,0.753048445553013,0.780611196771538,0.79541519738539,0.819419059556775,0.840861449945542,0.899944550551995
united-kingdom-admissions,Northern Ireland,2021-01-23,,0.788675088849019,0.795871964390499,0.0465607033778244,0.733880140761155,0.761950236955055,0.77727436944988,0.800704211776371,0.823284225037175,0.884225659581397
united-kingdom-admissions,Northern Ireland,2021-01-24,,0.76925117202069,0.775326173514476,0.045328058025934,0.713635283387929,0.742149970873077,0.758330852209237,0.780094571769996,0.801354990374647,0.860376006206981
united-kingdom-admissions,Northern Ireland,2021-01-25,,0.747547348632675,0.752577328403044,0.0428054377546765,0.692110509222229,0.722515230251258,0.737780467090852,0.75735281483428,0.776664739194219,0.831856177768296
united-kingdom-admissions,Northern Ireland,2021-01-26,,0.723933812803152,0.727910840405774,0.0397493833518816,0.669659092671396,0.700967383710207,0.715334265125412,0.73394066629401,0.751054025000542,0.800355520396812
united-kingdom-admissions,Northern Ireland,2021-01-27,,0.699329131142028,0.701737012392805,0.0373678021912817,0.643124931546377,0.676613588119104,0.691116665157402,0.708248584933898,0.7240375282418,0.768144273139756
united-kingdom-admissions,Northern Ireland,2021-01-28,,0.674169193967179,0.67455243613484,0.0370803853743303,0.614680179354303,0.650637375408523,0.664824407388964,0.682725417029862,0.698130041566119,0.737449030443548
united-kingdom-admissions,Northern Ireland,2021-01-29,,0.647866548207024,0.646895068904915,0.0397941006298063,0.580298754056338,0.621422578429167,0.638339474940436,0.657935282089705,0.673790593924167,0.710171773521855
united-kingdom-admissions,Northern Ireland,2021-01-30,,0.621805851725231,0.619300125417494,0.045308951106817,0.541568528104567,0.590695227496507,0.611356671170416,0.632779256894963,0.650570266000811,0.688381565384535
united-kingdom-admissions,Northern Ireland,2021-01-31,,0.596551984894289,0.592262697033189,0.0526929575241204,0.500131739176927,0.55899070079068,0.583656250647087,0.609204727464402,0.628842863759871,0.671999095095532
united-kingdom-admissions,Northern Ireland,2021-02-01,,0.572268285922387,0.566210664105793,0.0609856491243732,0.457941653846144,0.527359944442158,0.556897880690723,0.586759392398881,0.609314950048129,0.657818390957494
united-kingdom-admissions,Scotland,2020-10-23,,0.83352367654023,0.831394568210757,0.0693665480094679,0.716272751827782,0.786401299297034,0.816844708696948,0.849072233957756,0.877577926078192,0.944259340254733
united-kingdom-admissions,Scotland,2020-10-24,,0.841428956169824,0.840323870909081,0.0607012242766892,0.739488615629445,0.800125204153988,0.827191864401461,0.855668601694817,0.881622322844991,0.938892214164097
united-kingdom-admissions,Scotland,2020-10-25,,0.851109828754193,0.850339679491596,0.052817491094725,0.762458582182122,0.815321207278513,0.83857909394758,0.863725154615998,0.885903342108375,0.936939245073317
united-kingdom-admissions,Scotland,2020-10-26,,0.861899529491696,0.861356719464709,0.0457557705913244,0.786548630330654,0.831289856545127,0.850392521235527,0.873012883107134,0.891872248093636,0.937296210355873
united-kingdom-admissions,Scotland,2020-10-27,,0.873506307332262,0.873244031671327,0.0396002831063871,0.806561930070371,0.846775149381723,0.863573760648208,0.883301672002726,0.899746692008504,0.938580637215656
united-kingdom-admissions,Scotland,2020-10-28,,0.88598041072196,0.885822631516097,0.0344906886492,0.828099700937073,0.863431568101179,0.877311522542275,0.894701554746185,0.908506306571707,0.94259754805233
united-kingdom-admissions,Scotland,2020-10-29,,0.899385187121716,0.898865777878679,0.0306072832482314,0.848368575691792,0.879341698142381,0.891852483813945,0.906129740370146,0.918995713051432,0.948609834052444
united-kingdom-admissions,Scotland,2020-10-30,,0.911896311227134,0.912102850990372,0.0281018709302884,0.866040131543253,0.893884568644015,0.905835056385579,0.918965170511335,0.930512952797687,0.958437260521126
united-kingdom-admissions,Scotland,2020-10-31,,0.924996887512935,0.925227650438558,0.0269771816490771,0.881882684615851,0.907921363499593,0.918406783715494,0.931663970193558,0.942357256637142,0.970003219562624
united-kingdom-admissions,Scotland,2020-11-01,,0.936846222876454,0.937911386353242,0.0270035703026499,0.895031096508615,0.920877864504315,0.930629680276837,0.94383067532384,0.954574277975854,0.983232102237809
united-kingdom-admissions,Scotland,2020-11-02,,0.948559372063047,0.949819865451078,0.0277737924485958,0.906429907869721,0.931371979182287,0.942069647062231,0.95494341257626,0.966683024710665,0.997730755910911
united-kingdom-admissions,Scotland,2020-11-03,,0.958410109559157,0.960633576843898,0.0288485916516807,0.9168417390226,0.941369110110605,0.95234058546375,0.965883118360772,0.977725963857877,1.01197234257805
united-kingdom-admissions,Scotland,2020-11-04,,0.967787405909432,0.97006878298404,0.0298667947460444,0.924953421863339,0.950083276319995,0.960809472653553,0.974941317758084,0.987977659228948,1.02400853751852
united-kingdom-admissions,Scotland,2020-11-05,,0.975236873633502,0.977897460259143,0.0305804481871068,0.932339210767618,0.957120639336028,0.967901961108052,0.98272501424414,0.996030515167664,1.03322468223261
united-kingdom-admissions,Scotland,2020-11-06,,0.980794261606803,0.983964013846347,0.0308486165497173,0.938525914060861,0.962892145045905,0.973706571485515,0.989266393712497,1.00230126630928,1.03930827169785
united-kingdom-admissions,Scotland,2020-11-07,,0.984788275222144,0.988197010807239,0.0306237697644426,0.942865775264324,0.967544870628894,0.978053873845329,0.992987410762171,1.00685533929869,1.04373088604389
united-kingdom-admissions,Scotland,2020-11-08,,0.98795120555757,0.990614635497015,0.0299445660365925,0.946265377138297,0.970655208483281,0.981244641652514,0.995122355446334,1.00817638521945,1.04294819531025
united-kingdom-admissions,Scotland,2020-11-09,,0.98936801381416,0.991323155204284,0.028934048212102,0.948003004000674,0.971771352312305,0.982553651514479,0.996043287879627,1.00890852331004,1.04208639516257
united-kingdom-admissions,Scotland,2020-11-10,,0.989048345971313,0.990508423940267,0.0277928694064789,0.948595673119115,0.971725563486061,0.982399590582144,0.995655165429454,1.00709504111519,1.03915431739246
united-kingdom-admissions,Scotland,2020-11-11,,0.987132727555617,0.988421318216432,0.0267715562511975,0.946983695829436,0.970488295352702,0.981286500907639,0.993601754959225,1.00481632928701,1.03430110310568
united-kingdom-admissions,Scotland,2020-11-12,,0.984663398628285,0.985358824821628,0.026108808364765,0.944204867431655,0.968006382212181,0.97846894528783,0.990614099966199,1.00204561332825,1.02865284785508
united-kingdom-admissions,Scotland,2020-11-13,,0.981510839166473,0.981643038108532,0.0259455631103396,0.939245039671328,0.964795396385178,0.974763094692257,0.987612208391833,0.998426208359395,1.024110350869
united-kingdom-admissions,Scotland,2020-11-14,,0.978043136933775,0.977600385266754,0.026261704901,0.934307129550405,0.960834776968031,0.971671351272644,0.984100408262006,0.994540956347474,1.02020537487165
united-kingdom-admissions,Scotland,2020-11-15,,0.974730264174843,0.973542976367322,0.0268856624271726,0.927337828737899,0.956963840522501,0.968135738410274,0.98064041382519,0.990909439774937,1.01570171168702
united-kingdom-admissions,Scotland,2020-11-16,,0.971533487240798,0.969753253504284,0.0275701166561156,0.921834832524114,0.95302685360088,0.96478171199163,0.977560386859088,0.987863505310685,1.01167453532605
united-kingdom-admissions,Scotland,2020-11-17,,0.968867517100534,0.966472358048293,0.0280788534738983,0.917429748387569,0.949697491659777,0.961795863532801,0.975306117662436,0.985154888390883,1.00890249048082
united-kingdom-admissions,Scotland,2020-11-18,,0.96656008301923,0.963892071054337,0.0282447514719599,0.913330807433359,0.947537400691594,0.959341815363381,0.973409149876863,0.982449565877747,1.00644923483546
united-kingdom-admissions,Scotland,2020-11-19,,0.964991314210793,0.962149910271778,0.0279954911635764,0.912540533288408,0.945598595283861,0.958195599150817,0.971311088682185,0.980419388745721,1.00411431155927
united-kingdom-admissions,Scotland,2020-11-20,,0.963892493550521,0.96132696136297,0.0273593128772076,0.912957084865663,0.94521412730465,0.95771135421407,0.970195495149986,0.979312023691451,1.00243656238391
united-kingdom-admissions,Scotland,2020-11-21,,0.963572585261505,0.961448175061994,0.0264604962111086,0.915277202867366,0.945462763116705,0.957494950036462,0.969645080416832,0.978838748669014,1.00133159531201
united-kingdom-admissions,Scotland,2020-11-22,,0.963825561979467,0.962485055923365,0.0255054086086825,0.917554869527583,0.947445322170608,0.95791153486966,0.969882012873523,0.978983357220001,1.00181137501929
united-kingdom-admissions,Scotland,2020-11-23,,0.964992471171811,0.964360816137192,0.024749933398605,0.922114041629135,0.949456208458997,0.959217634047913,0.970650000339706,0.980076874590997,1.00395209188488
united-kingdom-admissions,Scotland,2020-11-24,,0.967104396747266,0.966958130414166,0.0244349179291891,0.926995777190355,0.951520897952218,0.96123811989756,0.972982867249531,0.982029073139443,1.00803993403468
united-kingdom-admissions,Scotland,2020-11-25,,0.969697469536514,0.970129589972526,0.0246951809229846,0.931341209010349,0.95415906727907,0.963965942896267,0.975297106182912,0.984652030455208,1.0122012755229
united-kingdom-admissions,Scotland,2020-11-26,,0.973003083348835,0.973710793006049,0.0254898368239422,0.934576371415303,0.957295550122662,0.96652756893122,0.978475875339945,0.98856343197703,1.01826277988242
united-kingdom-admissions,Scotland,2020-11-27,,0.975837956914005,0.977535693127161,0.0266101461373475,0.937481314263942,0.959644234436407,0.969638664138981,0.982205110185679,0.992429739576714,1.02436756916678
united-kingdom-admissions,Scotland,2020-11-28,,0.979114317199688,0.981453351768762,0.0277597324757091,0.940756271514856,0.962993957369972,0.972495468851279,0.985568069846127,0.997128740827756,1.0313326154148
united-kingdom-admissions,Scotland,2020-11-29,,0.982596857632384,0.98534468348213,0.0286504817820381,0.94395864804135,0.965966504961326,0.975808613753646,0.988845923849801,1.00141931636517,1.03840617221603
united-kingdom-admissions,Scotland,2020-11-30,,0.985880672529687,0.989137322666978,0.0290735988546569,0.947219616426749,0.96928205723627,0.97954892153594,0.99268870692046,1.00534180502808,1.04253958638979
united-kingdom-admissions,Scotland,2020-12-01,,0.989531214967184,0.992816597496135,0.0289399753102003,0.951010093792054,0.973280971199498,0.983139723479469,0.996490084138884,1.00886002832672,1.04548638461223
united-kingdom-admissions,Scotland,2020-12-02,,0.993616993817667,0.99643091857032,0.028296597045933,0.955047500243299,0.977705975088973,0.987253520197426,1.00020198985112,1.01237857714644,1.04821304470016
united-kingdom-admissions,Scotland,2020-12-03,,0.998160497678192,1.00009064487456,0.0273227964706972,0.959293353216557,0.9819463140453,0.992196324599115,1.0046716026653,1.01553358124977,1.04877997434087
united-kingdom-admissions,Scotland,2020-12-04,,1.00324348090327,1.00396045875781,0.0263031456262243,0.962913141023072,0.986789955777111,0.996954162295394,1.00901894673843,1.01953924143598,1.04944502694587
united-kingdom-admissions,Scotland,2020-12-05,,1.00802501393767,1.00824616396602,0.025566819612954,0.96714569849855,0.992030333061384,1.00210375485875,1.01421855749202,1.02427273148981,1.05102373443901
united-kingdom-admissions,Scotland,2020-12-06,,1.01343127594446,1.01317738766266,0.0253878796199464,0.970995882935499,0.997736014404065,1.00761203763751,1.01962340088438,1.02942452368749,1.0529407561092
united-kingdom-admissions,Scotland,2020-12-07,,1.02008362628027,1.01898785912873,0.0258763524130916,0.975284086033059,1.00311329466336,1.01365166965903,1.02640185374135,1.03578581415185,1.05875502481081
united-kingdom-admissions,Scotland,2020-12-08,,1.02779386697135,1.02589484566795,0.0269308450913178,0.978837662039006,1.00922555758014,1.02094297439118,1.03418653060941,1.04380946357184,1.06689234515158
united-kingdom-admissions,Scotland,2020-12-09,,1.03632853024526,1.03407909476067,0.0282900956679347,0.984011092777896,1.01695652410347,1.02964220690854,1.04319310720746,1.05325043045936,1.07546578003256
united-kingdom-admissions,Scotland,2020-12-10,,1.04662710817325,1.04366636771619,0.0296348987119475,0.99008604447779,1.02620117551797,1.03902950607459,1.05357216236036,1.06417348375447,1.08635948246228
united-kingdom-admissions,Scotland,2020-12-11,,1.05781057056065,1.05471140046686,0.0306738150282477,0.99890227468693,1.03668888501421,1.05062230603553,1.06480722793729,1.07612306493036,1.09818074934988
united-kingdom-admissions,Scotland,2020-12-12,,1.07083744769086,1.06718491515236,0.031193456067312,1.0099662743075,1.0495237842512,1.06339355878519,1.077531729216,1.08863498804784,1.11064448000483
united-kingdom-admissions,Scotland,2020-12-13,,1.08478338063828,1.08096417281952,0.0310863886147573,1.02461401381087,1.06392494648681,1.07721909506385,1.09124745139261,1.10224675984963,1.12476774622431
united-kingdom-admissions,Scotland,2020-12-14,,1.09918611567203,1.0958275581709,0.0303709245313621,1.0415821689734,1.07879772136213,1.0918982485299,1.10619630287347,1.11656399727797,1.13946020060499
united-kingdom-admissions,Scotland,2020-12-15,,1.11437672343024,1.11145384571555,0.0292072083464979,1.06030217881641,1.0947207004889,1.10729387511088,1.12116797214922,1.13098250749854,1.15378712664296
united-kingdom-admissions,Scotland,2020-12-16,,1.12945357086369,1.12742705603774,0.0279005221159876,1.07937197517863,1.11063616089989,1.12240783239484,1.13552235945512,1.14583526067931,1.16966370075498
united-kingdom-admissions,Scotland,2020-12-17,,1.14376778743231,1.14324801555995,0.0268630184557185,1.0978046776335,1.12653139175471,1.13747162779032,1.15021498730793,1.16050232810387,1.18547599651243
united-kingdom-admissions,Scotland,2020-12-18,,1.1577575676062,1.15835365634756,0.0264931636316346,1.1156647098458,1.14184507926668,1.15181284193421,1.16391253877405,1.17443595131992,1.20251559486142
united-kingdom-admissions,Scotland,2020-12-19,,1.17073078052103,1.17214451258224,0.0269853889874673,1.13045250522006,1.15498579757799,1.16477507413885,1.17707170099798,1.18777907516406,1.21904763057625
united-kingdom-admissions,Scotland,2020-12-20,,1.18217575871659,1.18401968928319,0.0282068406576131,1.14064365273136,1.16553580744151,1.17565529744664,1.18877715106357,1.20020958352739,1.23409606686652
united-kingdom-admissions,Scotland,2020-12-21,,1.1906482693345,1.19341694302992,0.0297698785481455,1.14818517441009,1.17341237851418,1.18413415433419,1.19799742090166,1.21064458472895,1.24587290452578
united-kingdom-admissions,Scotland,2020-12-22,,1.19747129090306,1.19985385485606,0.0312239285236373,1.15360807102545,1.17860602217787,1.18969962042908,1.20435193468411,1.21805698924544,1.25464820851155
united-kingdom-admissions,Scotland,2020-12-23,,1.20038120730572,1.20296499056397,0.032210387849396,1.15484818685891,1.18053303262475,1.19250507548265,1.20813512579212,1.22160657249422,1.2597909747138
united-kingdom-admissions,Scotland,2020-12-24,,1.19964631371347,1.20252994009753,0.0325298438125664,1.15409373950547,1.17968630190027,1.1921513647732,1.20781341342771,1.2215166256125,1.26132019579659
united-kingdom-admissions,Scotland,2020-12-25,,1.19613625703441,1.19848835519377,0.0321468738759659,1.15081055301925,1.17599040649857,1.18839558050714,1.20373809437797,1.21815687428269,1.25513448279505
united-kingdom-admissions,Scotland,2020-12-26,,1.1887857828881,1.19094025488308,0.0311617340815885,1.14453589268248,1.16879699645483,1.18145838315036,1.19586181312227,1.21016955904939,1.24606989077157
united-kingdom-admissions,Scotland,2020-12-27,,1.17809735882218,1.18013230779794,0.029766424850847,1.13597417649261,1.15917110450167,1.17075015927924,1.18526012490269,1.19803486211397,1.23236914871041
united-kingdom-admissions,Scotland,2020-12-28,,1.1648123531915,1.16643285732155,0.0281964112745475,1.12422701216491,1.14683731965511,1.15798186395177,1.17146770627936,1.18343252703976,1.21650750441305
united-kingdom-admissions,Scotland,2020-12-29,,1.14877807488879,1.15029969320287,0.0266857429615691,1.10948624093172,1.13241483881188,1.14223085322325,1.1554302722038,1.16619299774622,1.19644261309535
united-kingdom-admissions,Scotland,2020-12-30,,1.13126028986493,1.13224489942641,0.0254293844354433,1.09228846560577,1.1157256583921,1.12529835027614,1.13722378540057,1.14796230024654,1.17569115867208
united-kingdom-admissions,Scotland,2020-12-31,,1.11287252312969,1.11280069942435,0.0245544944560427,1.07358573977363,1.09721154117063,1.10687548039135,1.11828123107106,1.12817682325653,1.15413150622894
united-kingdom-admissions,Scotland,2021-01-01,,1.09286858916198,1.09248935398792,0.0241047472573617,1.05349024649913,1.07762949864401,1.08751096694408,1.09857427672425,1.10762146952222,1.13190589034046
united-kingdom-admissions,Scotland,2021-01-02,,1.07274356499902,1.0717990949651,0.0240439457299273,1.03199908437567,1.05715528339413,1.06715509106153,1.07784046573049,1.08716549001655,1.1092330188761
united-kingdom-admissions,Scotland,2021-01-03,,1.05228461641872,1.05116698661737,0.0242790971026694,1.00996311110807,1.03655854892455,1.0464105803292,1.05740151026447,1.06700351582259,1.08896509305235
united-kingdom-admissions,Scotland,2021-01-04,,1.03205235255015,1.03096863904454,0.024692136925924,0.989112674921746,1.01572993821517,1.02615103563197,1.03800450559344,1.04725933003321,1.06962220030863
united-kingdom-admissions,Scotland,2021-01-05,,1.01263198587849,1.01151396144834,0.0251663978258887,0.969652071095163,0.995329158903968,1.00623519666787,1.01864892748593,1.0283022710865,1.05161718131744
united-kingdom-admissions,Scotland,2021-01-06,,0.994263103233888,0.9930476920717,0.0256012868275695,0.949868549760675,0.976292661950806,0.987413461686799,1.0000287876997,1.01005079200699,1.03445543236348
united-kingdom-admissions,Scotland,2021-01-07,,0.97683941801816,0.975753263518893,0.025917203032595,0.931674698515176,0.959064790295998,0.970041084405329,0.982855349614522,0.99345940993517,1.01758132115804
united-kingdom-admissions,Scotland,2021-01-08,,0.960872524549304,0.959758587991524,0.0260562579653948,0.915312941017783,0.942553208731931,0.953560062769568,0.967290060579969,0.977756426060526,1.00085860019001
united-kingdom-admissions,Scotland,2021-01-09,,0.946096216522685,0.945142489992462,0.0259836987124803,0.901301123988468,0.927913018661082,0.939003047531243,0.952640964963078,0.96330433760917,0.986746985384366
united-kingdom-admissions,Scotland,2021-01-10,,0.932943053294695,0.931940712779726,0.0256923927445037,0.888911069371329,0.914692757346023,0.926086531692583,0.939137228463287,0.950239933373751,0.972339293174983
united-kingdom-admissions,Scotland,2021-01-11,,0.921261948473518,0.920150668374541,0.0252092946263411,0.878033798713118,0.90315637681224,0.914435259729085,0.927461711230729,0.937848307699943,0.958674511174321
united-kingdom-admissions,Scotland,2021-01-12,,0.910963813508916,0.90973441863332,0.0245994362763392,0.868747924154728,0.893212579935483,0.904674449781704,0.916807159726025,0.926735739592425,0.948558623882974
united-kingdom-admissions,Scotland,2021-01-13,,0.9018445562121,0.900619788904885,0.0239616292554244,0.861019177978458,0.884490744017039,0.895568122855851,0.907680036668511,0.916931536883691,0.938405987670047
united-kingdom-admissions,Scotland,2021-01-14,,0.893544582931541,0.892699985961602,0.0234125720764737,0.853600806606315,0.87767973634804,0.887733926925214,0.899314377449457,0.908396986496446,0.928927056455059
united-kingdom-admissions,Scotland,2021-01-15,,0.886365006869906,0.885832505336942,0.0230623194764054,0.847694077322549,0.871297352741193,0.880887010154523,0.891819929982304,0.900843218910729,0.922084489124883
united-kingdom-admissions,Scotland,2021-01-16,,0.880022888646459,0.879838341778382,0.022990949451294,0.842459010787198,0.86551866268671,0.874700705880123,0.884928978281578,0.89440596781793,0.917206588328148
united-kingdom-admissions,Scotland,2021-01-17,,0.874194100947746,0.87450250052549,0.0232377597886575,0.837263377338587,0.859977696117364,0.869181620952066,0.879436569762126,0.888779113408527,0.913753621352891
united-kingdom-admissions,Scotland,2021-01-18,,0.868990511295874,0.869576594567931,0.0238061881790962,0.831789263366183,0.854161681985318,0.863027489047278,0.874532181395744,0.883863536318672,0.909962801130116
united-kingdom-admissions,Scotland,2021-01-19,,0.8639077738761,0.864784025238362,0.0246750807983598,0.826274791635964,0.848135900064901,0.857936402570245,0.869493789375478,0.880191996072306,0.907091577203822
united-kingdom-admissions,Scotland,2021-01-20,,0.858601117460389,0.85982799780877,0.0258023168362478,0.820460886717412,0.842402493554305,0.852046043543741,0.864868970898198,0.876162210240894,0.904467823396136
united-kingdom-admissions,Scotland,2021-01-21,,0.852632998969007,0.85440246423941,0.0271154139291139,0.813396257337268,0.835462822127837,0.845767079375328,0.859247353600575,0.871136036644069,0.901302591673231
united-kingdom-admissions,Scotland,2021-01-22,,0.845661853344047,0.848205954838523,0.0284976363223982,0.805908896385171,0.828225576470373,0.838652677993395,0.853187667146958,0.866266083987177,0.898749068607138
united-kingdom-admissions,Scotland,2021-01-23,,0.83784159755136,0.840958028437823,0.0297854438148969,0.796822289954645,0.8198201831234,0.830543677609657,0.84593137144798,0.859633394595701,0.894248532641839
united-kingdom-admissions,Scotland,2021-01-24,,0.829081454310331,0.832417612071403,0.0307892891479686,0.787776116479741,0.81057918438657,0.821261221504638,0.836982662543518,0.85190663515424,0.88644270724259
united-kingdom-admissions,Scotland,2021-01-25,,0.818570170678594,0.822401803846792,0.0313398747797378,0.777477330149465,0.799831817848886,0.811354509143939,0.826718229450707,0.84145029237718,0.877549640372122
united-kingdom-admissions,Scotland,2021-01-26,,0.807199446184197,0.810802951910458,0.0313538172933163,0.766401073068226,0.788951173197233,0.800071728384511,0.814853484909134,0.8290124818355,0.865287110602455
united-kingdom-admissions,Scotland,2021-01-27,,0.794437220536534,0.797601335631616,0.0309088656759821,0.753094171622206,0.776409112362431,0.787721111311573,0.801808734011443,0.815463258203211,0.85340159815287
united-kingdom-admissions,Scotland,2021-01-28,,0.780984115142128,0.782870908489022,0.0303135557036675,0.73858492445225,0.762235661465428,0.774239026157462,0.787228958509058,0.799931114165466,0.836794614688171
united-kingdom-admissions,Scotland,2021-01-29,,0.765496625941368,0.766776453438406,0.0301331558463674,0.721212649272097,0.746980142992387,0.758907566330792,0.772761034624305,0.784629531194813,0.818174405436669
united-kingdom-admissions,Scotland,2021-01-30,,0.749373367871694,0.749561953887346,0.0310859717843858,0.700423283532938,0.729265506502815,0.741975793808089,0.756958753277775,0.769330180913308,0.80109778026663
united-kingdom-admissions,Scotland,2021-01-31,,0.732083118912523,0.731531555541215,0.0337498156311065,0.67633304988745,0.709667326664989,0.723797695333403,0.739969335449051,0.75391269765999,0.786728744470189
united-kingdom-admissions,Scotland,2021-02-01,,0.714086571902342,0.713025745996529,0.0382647669762231,0.647610053756447,0.688491692644032,0.704798101360524,0.723345909029326,0.739474464677427,0.774133143154311
united-kingdom-admissions,South East,2020-10-23,,1.12922673736223,1.13140393671142,0.0804125206764235,1.00220945586894,1.07948439853846,1.11037387024104,1.148678178547,1.18352622109005,1.26609405694545
united-kingdom-admissions,South East,2020-10-24,,1.13028574247532,1.13233866604583,0.0691096042873784,1.0220573631637,1.08731920613908,1.11436916437502,1.14769191404692,1.17712097781584,1.2466098711368
united-kingdom-admissions,South East,2020-10-25,,1.13132225052889,1.13294556256598,0.0588762958142626,1.03875427923223,1.09521404173668,1.11743879293365,1.14559007614115,1.17105716483688,1.22973238044951
united-kingdom-admissions,South East,2020-10-26,,1.13209102291239,1.13299979409488,0.0499421212091397,1.05219086558119,1.10093538196048,1.12033391870067,1.14397863705094,1.1653703837904,1.21606031036396
united-kingdom-admissions,South East,2020-10-27,,1.13196139895207,1.13228686568783,0.0425635975208715,1.06395050945476,1.10410557931964,1.12204990947247,1.14159237641814,1.15917742088996,1.20248503307165
united-kingdom-admissions,South East,2020-10-28,,1.1301267988959,1.13062288961159,0.0369656970324899,1.07032744818469,1.1069849598662,1.12160083630999,1.13912035793497,1.15427500119119,1.19173432430499
united-kingdom-admissions,South East,2020-10-29,,1.12753137641451,1.12787241691816,0.0332211963803969,1.07400333804242,1.10641077404248,1.11964503666598,1.13564564801763,1.14949905039262,1.18339739092998
united-kingdom-admissions,South East,2020-10-30,,1.12338840870562,1.12396158319147,0.0311224941251983,1.07377012925624,1.10347825768698,1.11602968172281,1.13067106854293,1.14404486407627,1.17628858647922
united-kingdom-admissions,South East,2020-10-31,,1.1178431222673,1.11888480091718,0.0301890417489324,1.07049052332185,1.09890413842161,1.11094792406821,1.12521003579193,1.13824421473325,1.16895557897413
united-kingdom-admissions,South East,2020-11-01,,1.11160772792104,1.11270393246436,0.0298538586027477,1.06656084882298,1.0923909203491,1.10464625002955,1.11870967347387,1.13130791954754,1.1626296512603
united-kingdom-admissions,South East,2020-11-02,,1.10396422764438,1.10553990876789,0.0296682621259483,1.05983817683328,1.08559884298,1.09731904420952,1.11084231368102,1.12371389362812,1.15679521057098
united-kingdom-admissions,South East,2020-11-03,,1.09564504197495,1.09755812203954,0.0293846146351437,1.05199069769229,1.07801252078418,1.08895478117227,1.10263248618361,1.11540229838773,1.14764775509782
united-kingdom-admissions,South East,2020-11-04,,1.08635190313168,1.08895032669353,0.0289274910853976,1.0439478543882,1.07019366429045,1.08043435765789,1.09394408316941,1.1069580480551,1.1385967462014
united-kingdom-admissions,South East,2020-11-05,,1.07788594336989,1.07991668668461,0.0283202989704917,1.03578836995837,1.06161466139791,1.07150380153083,1.08470474668691,1.0976817142338,1.12917160212337
