region,date,confirm
Telangana,2021-06-06,1436
Tripura,2021-06-06,654
Uttar Pradesh,2021-06-06,1037
Uttarakhand,2021-06-06,446
West Bengal,2021-06-06,7002
Andaman and Nicobar,2021-06-07,12
Andhra Pradesh,2021-06-07,4872
Arunachal Pradesh,2021-06-07,360
Assam,2021-06-07,3804
Bihar,2021-06-07,762
Chandigarh,2021-06-07,48
Chhattisgarh,2021-06-07,1285
Dadra and Nagar Haveli,2021-06-07,1
Daman and Diu,2021-06-07,0
Goa,2021-06-07,418
Gujarat,2021-06-07,778
Haryana,2021-06-07,640
Himachal Pradesh,2021-06-07,656
Jammu and Kashmir,2021-06-07,977
Jharkhand,2021-06-07,358
Karnataka,2021-06-07,11958
Kerala,2021-06-07,9313
Ladakh,2021-06-07,61
Lakshadweep,2021-06-07,38
Madhya Pradesh,2021-06-07,571
Maharashtra,2021-06-07,10219
Manipur,2021-06-07,598
Meghalaya,2021-06-07,438
Mizoram,2021-06-07,112
Nagaland,2021-06-07,145
NCT of Delhi,2021-06-07,231
Odisha,2021-06-07,6118
Puducherry,2021-06-07,482
Punjab,2021-06-07,1269
Rajasthan,2021-06-07,629
Sikkim,2021-06-07,59
Tamil Nadu,2021-06-07,19448
Telangana,2021-06-07,1933
Tripura,2021-06-07,235
Uttar Pradesh,2021-06-07,694
Uttarakhand,2021-06-07,395
West Bengal,2021-06-07,5887
Andaman and Nicobar,2021-06-08,23
Andhra Pradesh,2021-06-08,7796
Arunachal Pradesh,2021-06-08,304
Assam,2021-06-08,3948
Bihar,2021-06-08,711
Chandigarh,2021-06-08,71
Chhattisgarh,2021-06-08,1102
Dadra and Nagar Haveli,2021-06-08,8
Daman and Diu,2021-06-08,0
Goa,2021-06-08,473
Gujarat,2021-06-08,695
Haryana,2021-06-08,635
Himachal Pradesh,2021-06-08,596
Jammu and Kashmir,2021-06-08,1184
Jharkhand,2021-06-08,603
Karnataka,2021-06-08,9808
Kerala,2021-06-08,15567
Ladakh,2021-06-08,72
Lakshadweep,2021-06-08,99
Madhya Pradesh,2021-06-08,535
Maharashtra,2021-06-08,10891
Manipur,2021-06-08,748
Meghalaya,2021-06-08,379
Mizoram,2021-06-08,315
Nagaland,2021-06-08,133
NCT of Delhi,2021-06-08,316
Odisha,2021-06-08,5896
Puducherry,2021-06-08,545
Punjab,2021-06-08,1252
Rajasthan,2021-06-08,529
Sikkim,2021-06-08,255
Tamil Nadu,2021-06-08,18023
Telangana,2021-06-08,1897
Tripura,2021-06-08,700
Uttar Pradesh,2021-06-08,705
Uttarakhand,2021-06-08,546
West Bengal,2021-06-08,5427
Andaman and Nicobar,2021-06-09,14
Andhra Pradesh,2021-06-09,8766
Arunachal Pradesh,2021-06-09,247
Assam,2021-06-09,3751
Bihar,2021-06-09,589
Chandigarh,2021-06-09,84
Chhattisgarh,2021-06-09,954
Dadra and Nagar Haveli,2021-06-09,11
Daman and Diu,2021-06-09,0
Goa,2021-06-09,456
Gujarat,2021-06-09,644
Haryana,2021-06-09,528
Himachal Pradesh,2021-06-09,554
Jammu and Kashmir,2021-06-09,1098
Jharkhand,2021-06-09,302
Karnataka,2021-06-09,10959
Kerala,2021-06-09,16204
Ladakh,2021-06-09,55
Lakshadweep,2021-06-09,128
Madhya Pradesh,2021-06-09,453
Maharashtra,2021-06-09,10989
Manipur,2021-06-09,775
Meghalaya,2021-06-09,448
Mizoram,2021-06-09,202
Nagaland,2021-06-09,186
NCT of Delhi,2021-06-09,337
Odisha,2021-06-09,6019
Puducherry,2021-06-09,642
Punjab,2021-06-09,1393
Rajasthan,2021-06-09,520
Sikkim,2021-06-09,231
Tamil Nadu,2021-06-09,17321
Telangana,2021-06-09,1813
Tripura,2021-06-09,625
Uttar Pradesh,2021-06-09,688
Uttarakhand,2021-06-09,513
West Bengal,2021-06-09,5384
Andaman and Nicobar,2021-06-10,29
Andhra Pradesh,2021-06-10,8110
Arunachal Pradesh,2021-06-10,245
Assam,2021-06-10,3756
Bihar,2021-06-10,551
Chandigarh,2021-06-10,66
Chhattisgarh,2021-06-10,1034
Dadra and Nagar Haveli,2021-06-10,10
Daman and Diu,2021-06-10,0
Goa,2021-06-10,413
Gujarat,2021-06-10,544
Haryana,2021-06-10,539
Himachal Pradesh,2021-06-10,533
Jammu and Kashmir,2021-06-10,1117
Jharkhand,2021-06-10,293
Karnataka,2021-06-10,11042
Kerala,2021-06-10,14424
Ladakh,2021-06-10,90
Lakshadweep,2021-06-10,71
Madhya Pradesh,2021-06-10,420
Maharashtra,2021-06-10,12207
Manipur,2021-06-10,730
Meghalaya,2021-06-10,603
Mizoram,2021-06-10,337
Nagaland,2021-06-10,113
NCT of Delhi,2021-06-10,305
Odisha,2021-06-10,6097
Puducherry,2021-06-10,507
Punjab,2021-06-10,1311
Rajasthan,2021-06-10,538
Sikkim,2021-06-10,287
Tamil Nadu,2021-06-10,16813
Telangana,2021-06-10,1798
Tripura,2021-06-10,658
Uttar Pradesh,2021-06-10,596
Uttarakhand,2021-06-10,388
West Bengal,2021-06-10,5274
Andaman and Nicobar,2021-06-11,36
Andhra Pradesh,2021-06-11,8239
Arunachal Pradesh,2021-06-11,358
Assam,2021-06-11,3666
Bihar,2021-06-11,566
Chandigarh,2021-06-11,70
Chhattisgarh,2021-06-11,741
Dadra and Nagar Haveli,2021-06-11,8
Daman and Diu,2021-06-11,0
Goa,2021-06-11,423
Gujarat,2021-06-11,481
Haryana,2021-06-11,463
Himachal Pradesh,2021-06-11,505
Jammu and Kashmir,2021-06-11,906
Jharkhand,2021-06-11,291
Karnataka,2021-06-11,8249
Kerala,2021-06-11,14233
Ladakh,2021-06-11,31
Lakshadweep,2021-06-11,49
Madhya Pradesh,2021-06-11,397
Maharashtra,2021-06-11,11766
Manipur,2021-06-11,687
Meghalaya,2021-06-11,514
Mizoram,2021-06-11,210
Nagaland,2021-06-11,116
NCT of Delhi,2021-06-11,238
Odisha,2021-06-11,5235
Puducherry,2021-06-11,429
Punjab,2021-06-11,1201
Rajasthan,2021-06-11,446
Sikkim,2021-06-11,147
Tamil Nadu,2021-06-11,15759
Telangana,2021-06-11,1707
Tripura,2021-06-11,641
Uttar Pradesh,2021-06-11,596
Uttarakhand,2021-06-11,287
West Bengal,2021-06-11,4883
Andaman and Nicobar,2021-06-12,10
Andhra Pradesh,2021-06-12,6952
Arunachal Pradesh,2021-06-12,298
Assam,2021-06-12,3463
Bihar,2021-06-12,432
Chandigarh,2021-06-12,58
Chhattisgarh,2021-06-12,813
Dadra and Nagar Haveli,2021-06-12,5
Daman and Diu,2021-06-12,0
Goa,2021-06-12,472
Gujarat,2021-06-12,490
Haryana,2021-06-12,426
Himachal Pradesh,2021-06-12,370
Jammu and Kashmir,2021-06-12,866
Jharkhand,2021-06-12,239
Karnataka,2021-06-12,9785
Kerala,2021-06-12,13832
Ladakh,2021-06-12,38
Lakshadweep,2021-06-12,53
Madhya Pradesh,2021-06-12,334
Maharashtra,2021-06-12,10697
Manipur,2021-06-12,554
Meghalaya,2021-06-12,501
Mizoram,2021-06-12,178
Nagaland,2021-06-12,96
NCT of Delhi,2021-06-12,213
Odisha,2021-06-12,4852
Puducherry,2021-06-12,442
Punjab,2021-06-12,961
Rajasthan,2021-06-12,368
Sikkim,2021-06-12,167
Tamil Nadu,2021-06-12,15108
Telangana,2021-06-12,1771
Tripura,2021-06-12,428
Uttar Pradesh,2021-06-12,504
Uttarakhand,2021-06-12,463
West Bengal,2021-06-12,4286
Andaman and Nicobar,2021-06-13,18
Andhra Pradesh,2021-06-13,6770
Arunachal Pradesh,2021-06-13,134
Assam,2021-06-13,2167
Bihar,2021-06-13,487
Chandigarh,2021-06-13,54
Chhattisgarh,2021-06-13,459
Dadra and Nagar Haveli,2021-06-13,0
Daman and Diu,2021-06-13,0
Goa,2021-06-13,420
Gujarat,2021-06-13,455
Haryana,2021-06-13,339
Himachal Pradesh,2021-06-13,237
Jammu and Kashmir,2021-06-13,774
Jharkhand,2021-06-13,154
Karnataka,2021-06-13,7810
Kerala,2021-06-13,11584
Ladakh,2021-06-13,17
Lakshadweep,2021-06-13,34
Madhya Pradesh,2021-06-13,277
Maharashtra,2021-06-13,10442
Manipur,2021-06-13,530
Meghalaya,2021-06-13,305
Mizoram,2021-06-13,345
Nagaland,2021-06-13,82
NCT of Delhi,2021-06-13,255
Odisha,2021-06-13,4469
Puducherry,2021-06-13,402
Punjab,2021-06-13,956
Rajasthan,2021-06-13,308
Sikkim,2021-06-13,157
Tamil Nadu,2021-06-13,14016
Telangana,2021-06-13,1280
Tripura,2021-06-13,565
Uttar Pradesh,2021-06-13,452
Uttarakhand,2021-06-13,263
West Bengal,2021-06-13,3984
Andaman and Nicobar,2021-06-14,8
Andhra Pradesh,2021-06-14,4549
Arunachal Pradesh,2021-06-14,366
Assam,2021-06-14,3678
Bihar,2021-06-14,324
Chandigarh,2021-06-14,50
Chhattisgarh,2021-06-14,600
Dadra and Nagar Haveli,2021-06-14,1
Daman and Diu,2021-06-14,0
Goa,2021-06-14,253
Gujarat,2021-06-14,405
Haryana,2021-06-14,268
Himachal Pradesh,2021-06-14,326
Jammu and Kashmir,2021-06-14,599
Jharkhand,2021-06-14,151
Karnataka,2021-06-14,6835
Kerala,2021-06-14,7719
Ladakh,2021-06-14,50
Lakshadweep,2021-06-14,27
Madhya Pradesh,2021-06-14,242
Maharashtra,2021-06-14,8129
Manipur,2021-06-14,459
Meghalaya,2021-06-14,403
Mizoram,2021-06-14,97
Nagaland,2021-06-14,109
NCT of Delhi,2021-06-14,131
Odisha,2021-06-14,4339
Puducherry,2021-06-14,309
Punjab,2021-06-14,622
Rajasthan,2021-06-14,277
Sikkim,2021-06-14,36
Tamil Nadu,2021-06-14,12772
Telangana,2021-06-14,1511
Tripura,2021-06-14,235
Uttar Pradesh,2021-06-14,313
Uttarakhand,2021-06-14,296
West Bengal,2021-06-14,3519
Andaman and Nicobar,2021-06-15,11
Andhra Pradesh,2021-06-15,5741
Arunachal Pradesh,2021-06-15,290
Assam,2021-06-15,3415
Bihar,2021-06-15,410
Chandigarh,2021-06-15,40
Chhattisgarh,2021-06-15,609
Dadra and Nagar Haveli,2021-06-15,8
Daman and Diu,2021-06-15,0
Goa,2021-06-15,327
Gujarat,2021-06-15,352
Haryana,2021-06-15,228
Himachal Pradesh,2021-06-15,321
Jammu and Kashmir,2021-06-15,715
Jharkhand,2021-06-15,184
Karnataka,2021-06-15,5041
Kerala,2021-06-15,12246
Ladakh,2021-06-15,38
Lakshadweep,2021-06-15,61
Madhya Pradesh,2021-06-15,224
Maharashtra,2021-06-15,7652
